date,text
2010-01-15,"Haitians still waiting for aid The Haitian authorities say they have buried 40,000 bodies so far and believe another 100,000 could be dead in the rubble . 
In the capital Port-au-Prince many bodies still lie in the open , the injured remain untreated , and the frustration of survivors grows . 
International agencies are struggling to deliver aid to hundreds of thousands of earthquake survivors in Haiti . 
Huge volumes of aid have been promised - and the United States is to send extra troops , as well a hospital ship . 
Efforts are concentrating in the capital Port-au-Prince but the chronic lack of infrastructure is causing major problems with distribution . 
"
2010-01-15,"Children in Haiti face are incredibly vulnerable to injury , illness and trauma Some of the most harrowing stories coming out of the devastation in Haiti are those of children , alone , scared and severely injured . 
Under-18s make up almost half of Haiti 's 10-million population and aid agencies are warning they are at great risk from ongoing physical and psychological trauma . 
Already the country faces the highest rates of infant and child mortality in the Western hemisphere with diarrhoea , respiratory infections , tuberculosis among the leading causes of death . 
Many will have been orphaned or are badly injured themselves and in urgent need of medical help Gareth Owen , Save the Children It is also estimated there are 19,000 children with HIV\/Aids with few drugs available to treat them . 
Unicef , which suffered heavy damage to its own offices in Port-au-Prince , says children are `` tremendously vulnerable '' . 
Gareth Owen , Save the Children 's director of emergencies , said petrified children were sleeping amongst dead bodies and were in grave danger . 
He estimates up to two million children could be affected by the disaster . 
`` Many will have been orphaned or are badly injured themselves and in urgent need of medical help . '' 
`` Thousands more will have lost all contact with their families and friends and are now struggling to survive alone in the rubble . 
`` They are sleeping on their own , trying to cope with the trauma of seeing dead bodies , and will have no idea where to go for help . 
Bev Collin , a paediatric nurse with Mdecins Sans Frontires -LRB- MSF -RRB- , provided care in Indonesia after the tsunami . 
She says childhood diseases already prevalent in the country will be greatly exacerbated by the devastation left by the earthquake . 
`` There will be a lot of dust around so the air quality will be poor which can aggravate things which are already high risk in children , such as pneumonia . 
`` The other things that are high risk are hepatitis A and E , typhoid fever and diarrhoeal diseases , which are made worse by lack of water . 
These are kids who are already sick and you want to be able to continue their care Bev Collin , Mdecins Sans Frontires `` And food or water borne diseases will be a major problem because there is probably no drainage and sewage system . '' 
The initial days after the earthquake will all be about survival , digging people out of the rubble and dealing with crush injuries but there are also ongoing dangers of injury from collapsing and broken buildings , she says . 
`` But in three or four weeks the wet season will be starting and that is really going to cause problems because then you are looking at malaria . 
`` Also Japanese encephalitis is endemic and is a particular problem for children . '' 
She says aid agencies will be trying to co-ordinate who is responsible for what and getting children to a place of safety is paramount . 
Those who have lost parents will usually be cared for by older siblings , other family members and the wider community , she says . 
But it is absolutely vital that they can access medical facilities in the coming months . 
`` The thing is these are kids who are already sick and you want to be able to continue their care . '' 
Physical wounds are of course not the only issue , there will also be psychological scars . 
Professor Richard Williams , lead officer for disaster management at the Royal College of Psychiatrists , said most people , children and adults , will experience fear , anxiety , guilt , disorientation , hopelessness and other related feelings within the first few days of a disaster . 
But that is usually temporary and 80 % will not have lasting mental health problems . 
For a small group there is a longer term risk of depression and anxiety as well as post-traumatic stress disorder . 
`` Children are particularly vulnerable because they depend on adults to care for them . 
`` If they have lost contact with familiar adults there will be the additional burden of grief and bereavement . 
`` It is right to focus on children but the good news is they are just as resilient as adults . '' 
He says the psychological `` first aid '' that is needed is practical help and that includes food , water and shelter . 
`` After that it is about re-establishing normality and relationships and routine - reconnecting children with their families and getting them back to school . 
`` All these things are incredibly protective of mental health . '' 
"
2010-01-15,"The DEC appeal for victims of the earthquake in Haiti Britons have donated more than # 2m to an appeal to help earthquake-stricken Haiti in the space of 36 hours . 
The Disasters Emergency Committee -LRB- DEC -RRB- , which has broadcast appeals on TV and radio , said it was delighted and Gordon Brown called it `` extraordinary '' . 
UK rescue workers are among those trying to find survivors . 
So far 30 Britons have been found safe and well , but one UK woman is still missing . 
A two-year-old girl was rescued from a collapsed building by UK firefighters . 
The child was trapped under piles of rubble in the capital Port-au-Prince and was rescued on the first full day of deployment for the 64-strong team . 
Mike Thomas , chief officer of the fire and rescue team , said finding the girl had been `` a real boost '' . 
Meanwhile , Haitians in the UK are awaiting news of loved ones . 
Tuesday 's 7.0-magnitude earthquake has left as many as 45,000-50 ,000 people dead . 
The aid operation is being hampered by poor infrastructure - the small airport is struggling to deal with the number of flights and the roads and port have been badly damaged . 
The Foreign Office is checking on Britons and will start repatriations from the Caribbean island , but concern is growing for Ann Barnes , a personal assistant to the UN police commissioner in Haiti . 
Ann Barnes , 59 , is originally from Leigh-on-Sea , Essex Ms Barnes 's sister Irene Marquet said the family feared the worst . 
`` There 's been absolutely no trace , which is horrendous , '' she said . 
`` One wants to remain hopeful but it gets more and more difficult as time goes on . '' 
The former British Airways stewardess has worked for the UN for more than 20 years and has been in Haiti for about two years . 
The UK ambassador to the Dominican Republic and other consular staff have gone to neighbouring Haiti . 
A British search and rescue team - made up of 71 people , mostly from the fire services , and including two search dogs - flew to the region on Thursday . 
Forty of them are working alongside Chinese rescuers in the Carrefour district on the edge of the capital , Port-au-Prince . 
The Department for International Development said they had UN protection . 
Another group was searching a ruined church in the city center where a child was thought to be trapped . 
The DEC , an umbrella organization that co-ordinates responses to major disasters overseas , thanked the British public for their contribution to its quake appeal so far . 
David Loyn , BBC correspondent , with a rescue team in Haiti Food , water , medical supplies and shelter are needed on a huge scale for several months to come . 
Rescue teams from a dozen countries are doing what they can in the capital , which was the epicentre of the earthquake . 
A Spanish team that arrived on Thursday morning had pulled out five people by nightfall including a two-year-old boy . 
Although the team did not have any of their heavy equipment , which is still stuck in the gridlock at the airport , they dug with simple tools . 
Annika Coll , the head of the team , said that `` goosepimples went up on my arm '' when the boy answered when she called out . 
He was unharmed after 50 hours without food or water . 
The rescue teams know that there could be many more people like that under the rubble and are frustrated by being unable to get out to work . 
There are also security concerns . 
Some 9,000 UN military and police personnel have been trying to keep order , and all rescue teams have had armed guards . 
But it appealed for more financial aid in a BBC One TV appeal presented by Kirsty Young . 
She said the small Caribbean nation had suffered devastation `` beyond measure '' and added : `` Aid agencies are worried if they do n't deal with problems like sanitation immediately , disease will break out and many more people will die . '' 
Mariella Frostrup also presented an appeal on BBC Radio 4 . 
The Queen donated an undisclosed amount to the DEC and the Prince of Wales gave a private sum to a Red Cross fund . 
DEC chief executive Brendan Gormley said : `` Efforts on the ground have been hampered by a lack of power and communications problems after the devastating quake but aid is starting to get through and DEC members are working hard in the field . 
`` It is vitally important that people continue to donate . '' 
The # 2m figure for online giving was hit at around 0800 GMT on Friday , and donations by other means are not included . 
Money donated to the DEC - which brings together 13 major British-based charities - is being spent on search and rescue , medical care , food , clean water , temporary shelter and clothes . 
The prime minister , who visited DEC staff at their north London headquarters on Friday , reassured the public their money would get through . 
Shelane Chapman , from Downham in Kent , is one of the 1,000-strong Haitian community in the UK . 
She has no idea what has happened to her family . 
She heard rumors that her mother 's house collapsed in the earthquake , killing her six-year-old cousin , but has been unable to verify the news . 
Sanitation equipment on its way to Haiti Mrs Chapman said : `` We 're sick with worry because we ca n't get through at all . 
We keep redialling my mother 's mobile number but it just wo n't work . 
If the house has gone , where could she be ? 
Where could they all be ? '' 
Judith Craig of United Haitians in the UK , says the charity has seen its membership jump since the earthquake hit . 
She attributes the increase to people wanting to find out more and seek solidarity with others . 
The Red Cross has set up a website to help people abroad to try to contact their relatives . 
A similar site has been created by two Haitians in the US . 
The Disasters Emergency Committee is co-ordinating an appeal to help the people of Haiti There are 13 charities involved including the British Red Cross , Islamic Relief and World Vision Donate via the DEC website or by telephoning 0370 60 60 900 He said it was mainly water and sanitation equipment . 
`` There was also plastic sheeting , '' he said . 
`` And sadly - we very rarely send this - there were body bags as well . '' 
Muslim Aid , which launched a # 250,000 aid campaign and donated # 75,000 , said its teams were installing purification units to provide clean drinking water and setting up a mobile field hospital . 
It also made provisions for emergency shelter and food aid . 
British Airways said it had a Boeing 747 standing by to fly to Haiti with supplies on Saturday , crewed by volunteer BA pilots and cabin crew . 
Virgin Atlantic said it was flying supplies , along with key medical personnel , aid agency workers and rescue teams to the region . 
The quake , Haiti 's worst in two centuries , has flattened whole areas in the country 's capital . 
"
2010-01-15,"` Very bad ' conditions in Haiti 's hospitals The Red Cross has warned hospitals in Haiti 's capital are struggling in the earthquake aftermath because of a lack of doctors and equipment . 
Ricardo Condi , the head of the charity in Port-au-Prince , said '' the needs are huge '' and conditions are '' very bad '' . 
"
2010-01-15,"Haiti earthquake : Your stories Friday 15 January Up to 10,000 US troops will be on the ground or off the coast of Haiti by Monday to help deal with the earthquake aid effort , US defense officials say . 
It is feared thousands of people have died in the earthquake . 
BBC News website readers have been describing how the earthquake has affected them . 
We run a home for sick and malnourished children and we 're based in La Pointe , a small town outside the city of Port-de-Paix on the North Coast of Haiti . 
Many of our children study in Port-au-Prince which is 150km away . 
We have been spending the day trying to find out if they are still alive and if they are we are trying to get them back here . 
We have good friends and family around us but it has been incredibly stressful trying to get information . 
Many families , if they have the money , will send their children to school in Port-au-Prince . 
There were five children that we were specifically trying to get hold of and I have also been trying to find out information on a further 50 children from local families . 
I found out today that thankfully they are all still alive . 
They are all in their 20s and studying at university . 
Every single one has lost their accommodation in Port-au-Prince . 
They have been living on the streets , trying to find food and water to survive . 
From the other 50 local children we have been trying to trace , some have made it back . 
They have had terrible experiences ; watching their friends die in front of their eyes . 
Others have made it back . 
The whole town is going through mourning . 
Every couple of hours we hear of someone who has n't survived . 
Even though we are 150km far from Port-au-Prince , in a country like Haiti we depend on the main supplies lines from there . 
That line has now been cut and I think we can expect to see food , fuel and basic supplies dwindle over the coming days . 
BARBARA JONES , MILTON KEYNES , UK Update from Barbara , a Haitian who has been in the UK for eight months One of my relatives in the US managed to speak to a member of our family in Haiti . 
She got through by chance on the phone , we had all been trying since the earthquake happened . 
She said my aunt and my cousins are OK . 
They are now living in the street in Port-au-Prince so they wo n't get hurt by falling buildings , but at least they 're OK . 
We still do n't know about my mother . 
She lives outside the capital , in Gonaives which was badly affected by hurricanes in 2008 . 
It 's even hard to get hold of her at the best of times . 
My wife , Mimi , is stuck under the rubble of a supermarket in the Delmas area of Port-au-Prince . 
On Wednesday we heard that Mimi had managed to use a blackberry phone to text her cousin in Haiti . 
I have n't been able to talk to her to confirm this . 
I 've also heard that someone managed to speak to Mimi on Thursday , at the time she was stuck with another 25 people . 
But I just I do n't know whether this is true . 
What I do know is that her car is still parked at the supermarket . 
From talking to rescue teams , I 'm hearing that there are possibly 50 people in the rubble there . 
It 's difficult to get to them because of the lack of heavy equipment - the ceiling of the supermarket is just too hard to break through , and there are n't enough rescue dogs in the area either so the rescue teams do n't know exactly where to dig . 
I 'm hearing many conflicting reports from Haiti and we 're powerless to do anything . 
People have been sleeping in the street . 
I live in the Dominican Republic but came here soon after the earthquake to look for my relatives . 
I am in Petionville . 
It is probably one of the least affected areas of the city . 
I have been driving in the streets all day , trying to find friends , relatives , looking for food , water , fuel , taking pictures . 
The streets of Port-au-Prince are filled with dead bodies covered in sheets . 
It looks like the entire city structure is collapsed . 
There is still no phone communication , no electricity , no public transportation . 
People stay and sleep right in the streets . 
Some have no houses to go back to , some are afraid of another quake . 
There is no kind of rescue from the public services nor the humanitarian aid . 
People are trapped under the rubble and slowly dying . 
He said he had managed to pull out his three daughters , but not his son The air is starting to smell like dead bodies . 
People are wearing masks as they walk the street . 
The population is extraordinarily calm and quiet . 
Still stunned by the magnitude of the blow . 
A lot of people are going up and down the street . 
I imagine they are looking for resources , looking for their relatives . 
At around 10pm last night , a neighbor of a relative we went looking for asked us if we could help him get his 13-year-old son from under the rubble . 
He said he had managed to pull out his three daughters , but not his son . 
He pointed to a spot under the rubble and asked me if I could see the boy 's hand . 
There were three little fingers in the middle of the concrete and the metal . 
I said I could n't help . 
He asked if I could broadcast the news that his son was dead on the radio , so that the boy 's mother could know , as she he was not at Port-au-Prince at the time I live in Haiti but was on a business trip to the United States . 
I am trying to go back to Port-au-Prince to reunite with my parents . 
I am flying to the Dominican Republic and will then go to Haiti by taxi . 
It will take me from eight to nine hours . 
My parents live very near to the Caribbean Supermarket which fell down in Petionville . 
I managed to talk to them after hundreds of attempts over the phone . 
They told me there is no water or food . 
They took around 200 neighbors into the house and they are sleeping by the swimming pool . 
They can take water from it and boil it and use tablets , but there is almost no food . 
My mother says she can still hear people crying for help . 
We are bringing 200 pounds of dried food with us , but that can not possibly feed 200 people . 
"
2010-01-15,"Haiti earthquake images dominate the newspapers The disaster in Haiti is the lead for most of the papers , with more graphic images of the human suffering . 
Several papers report on the supermarket shopping habits of the new chief constable of South Wales . 
Peter Vaughan said he now can not do any such shopping because of his new job . 
The Telegraph says Peter Vaughan told the Police Review journal someone else would have to do his shopping `` for security reasons '' . 
The world 's tallest man and the world 's shortest have met for the first time - and their encounter provides some captivating pictures for the papers . 
Sultan Kosen stands 8ft 1in tall , while He Pingping from China is just under 2ft 6in . 
They posed in Istanbul for Guinness World Records . 
"
2010-01-15,"Aerial view of Haiti earthquake devastation Footage from the air shows the extent of damage in Haiti caused by Tuesday 's devastating earthquake . 
Collapsed buildings appear widespread , while people can be seen sheltering in camps , queuing for aid and pleading for help . 
The disaster has left as many as 50,000-100 ,000 people dead . 
"
2010-01-15,"Clooney previously used his celebrity to highlight the Darfur crisis Hollywood actor George Clooney is to present a telethon to raise money for the victims of the Haiti earthquake . 
The event - which will feature pleas for cash from US celebrities - will be broadcast on MTV on 22 January . 
Celebrity couple Brad Pitt and Angelina Jolie have pledged $ 1m -LRB- # 612,000 -RRB- from their charitable foundation to the Doctors Without Borders organization . 
Singer Madonna , meanwhile , has donated $ 250,000 to Partners In Health and has urged her fans to `` act now '' . 
`` I urge all of my friends and fans around the world to join me collectively to match my contribution or give in any way you can , '' she said . 
Tuesday 's earthquake has left an estimated 50,000 dead on the Caribbean island . 
Clooney and Madonna join a number of celebrities calling for donations to help the estimated three million injured and made homeless by the disaster . 
Coldplay singer Chris Martin has asked for donations through Oxfam and the charity 's global ambassador Scarlett Johansson has also appealed for contributions . 
TV star Oprah Winfrey and actor Ben Stiller have both made appeals , while champion cyclist Lance Armstrong 's LiveStrong Foundation has pledged $ 250,000 -LRB- # 153,000 -RRB- to help Haiti 's recovery . 
Haiti-born musician Wyclef Jean is also said to have raised more than $ 1m -LRB- # 612,000 -RRB- for the disaster relief effort . 
The Hollywood Foreign Press Association , organisers of Sunday 's Golden Globe awards in Los Angeles , have pledged $ 100,000 -LRB- # 61,387 -RRB- to Jean 's Yele Haiti Earthquake Fund . 
ABC Online Hollywood rallies for Haiti donations - 31 hrs ago Calcutta Telegraph Stars open up their wallets - 32 hrs ago Washington Post \* Hollywood stars lead Haitian quake charity drive - 33 hrs ago Guardian . 
"
2010-01-15,"Mr Robertson made the comments on his program The White House has dismissed as `` stupid '' comments by evangelist broadcaster Pat Robertson suggesting that quake-struck Haiti was cursed . 
Spokesman Robert Gibbs said he was amazed by the remarks . 
During a broadcast on his Christian Broadcasting Network , Mr Robertson suggested the Haiti 's earthquake was divine retribution . 
He said Haiti had sworn a pact with the devil when it freed itself from French colonial rule . 
The White House said the comments were completely inappropriate . 
`` It never ceases to amaze , that in times of amazing human suffering , somebody says something that could be so utterly stupid , '' Mr Gibbs said . 
`` But it , like clockwork , happens with some regularity . '' 
Mr Robertson , an 80-year-old former presidential candidate , made the comments on Wednesday on his program , `` The 700 Club '' . 
`` They said , we will serve you if you will get us free from the French . 
And so , the devil said , okay it 's a deal , '' the televangelist said during the broadcast . 
`` Ever since , they have been cursed by one thing after the other , '' he added , comparing Haiti to its more prosperous neighbor , the Dominican Republic . 
In a statement on his network 's website , spokesman Chris Roslan said Mr Robertson never said the earthquake - which is feared to have left tens of thousands dead - was God 's wrath . 
He added : `` History , combined with the horrible state of the country , has led countless scholars and religious figures over the centuries to believe the country is cursed '' . 
"
2010-01-15,"Survivors dig with their bare hands , looking for food and water Up to 10,000 US troops will be on the ground or off the coast of Haiti by Monday to help deal with the earthquake aid effort , US defense officials say . 
Tuesday 's earthquake has left as many as 50,000-100 ,000 people dead . 
Haitian Prime Minister Jean-Max Bellerive said more than 15,000 bodies had already been recovered and buried , French news agency AFP reported . 
The UN has launched a flash appeal for $ 562m -LRB- # 346m -RRB- , saying three million people would need help for six months . 
Humanitarian chief John Holmes said a massive effort was being mounted and officials were `` straining every nerve '' to help . 
US President Barack Obama described the scale of the devastation as extraordinary and the losses suffered as `` heartbreaking '' . 
No-one is in charge . 
The president is sleeping at the airport with quite a few journalists and aid workers . 
Earlier this morning , I stood on top of the rubble of the Supreme Court , the Foreign Ministry , the Interior Ministry and the Senate - where a few senators had been killed when the quake hit . 
Their bodies have been dragged out and put in body bags . 
The representatives of state are literally lying on the pavement slowly rotting away . 
This is a citizenry left to its own extremely meager resources . 
You 've got ordinary people trying to administer IV drips to their family members who are slowly dying , but not a single doctor or nurse at the general hospital . 
In a statement at the White House , he said the US would `` do what it takes to save lives and help people get back on their feet '' . 
Correspondents say survivors seem increasingly desperate and angry as bottlenecks and infrastructure damage delay relief efforts . 
Many are spending another day without food and shelter in the ruined capital . 
Mr Holmes earlier told reporters that 30 % of buildings throughout Port-au-Prince had been damaged , with the figure at 50 % in some areas . 
The Pan American Health Organization has estimated that the death toll could be as high as 100,000 . 
The US has already sent an aircraft carrier , the USS Carl Vinson , to Haiti and the USS Bataan , carrying a marine expeditionary unit , is on its way . 
President Obama : `` The scale of devastation is extraordinary ... the losses heartbreaking '' The chairman of the US Joint Chiefs of Staff , Adm Mike Mullen , said a hospital ship and more helicopters would be sent in the coming days , carrying more troops and marines . 
He said the total number of US troops would rise to between 9,000 and 10,000 . 
`` Right now , I mean , literally as we speak , the Vinson -LRB- aircraft carrier -RRB- and the company from the 82nd Airborne who got there last night are focusing on delivering water from the helicopters offshore to the people of Haiti . '' 
They want us to provide them with help , which is , of course , what we want to do He described infrastructure problems which have led to delays in aid distribution as `` facts of life '' . 
`` I do n't know how ... -LRB- the US -RRB- government could have responded faster or more comprehensively than it has , '' he said . 
The announcements came after Mr Obama pledged full American support in a phone call to his Haitian counterpart Rene Preval . 
The US president also said he would meet former Presidents George W Bush and Bill Clinton on Saturday to discuss Haiti . 
US Secretary of State Hillary Clinton will meanwhile travel to Haiti to see for herself the scale of the damage . 
The UN said a total of about $ 310m -LRB- # 190m -RRB- in international aid had been pledged so far for the relief effort . 
UN Secretary General Ban Ki-moon : `` Food and water are in critically short supply '' UN Secretary General Ban Ki-moon said that distribution of food and medicine was under way , but correspondents say there is little immediate sign of a co-ordinated relief effort on the ground . 
The UN 's World Food Programme says two million people will need food aid , but it has so far managed to feed just a few thousand . 
Meanwhile , the head of the charity Medecins Sans Frontieres -LRB- Doctors Without Borders -RRB- said thousands of people were waiting for surgery in Haiti 's hospitals , AFP news agency reported . 
Port-au-Prince 's small airport is filled to capacity and US air traffic controllers have taken charge to help manage the influx of planes . 
Mr Holmes said everyone was `` working desperately '' to resolve the problems and the capacity to deal with flights was rising . 
The port is too damaged to use and roads are blocked by debris , although the main route from the Dominican Republic is now clear . 
The BBC 's Nick Davis in Port-au-Prince says the only convoys he has seen are people leaving the city , in search of food , water and medicine . 
`` We hear on the radio that rescue teams are coming from the outside , but nothing is coming , '' said one man , Jean-Baptiste Lafontin Wilfried . 
David Wimhurst , a spokesman for the Brazilian-led UN peacekeeping mission in Haiti , said : `` Unfortunately , they 're slowly getting more angry and impatient . '' 
The UN headquarters has collapsed and correspondents say there is little official presence in Port-au-Prince despite incidents of looting . 
About 45,000-50 ,000 people have died since Tuesday 's 7.0 magnitude earthquake and 300,000 have been made homeless , the UN estimates . 
Aid groups say it is a race against time to find trapped survivors . 
Plane-loads of rescuers and relief supplies are arriving from the UK , China , the EU , Canada , Russia and Latin American nations . 
Gen Douglas Fraser , the commander of US Southcom , says around 90 aid flights a day are landing . 
"
2010-01-15,"Inmarsat 's chief executive Andrew Sukawaty explains to the BBC 's Daniel Emery how his firm 's satellite network is assisting in Haiti 's rescue efforts The collapse of traditional channels of communication in Haiti has again highlighted the role of social media and the internet in disasters . 
Twitter is being used as a prime channel for communications , while sites such as Ushahidi are providing maps detailing aid and damage . 
Both Google and Facebook are producing missing persons lists . 
Satellite networks are also diverting resources to provide communications to aid agencies and the military . 
The very first images to escape from the region after Tuesday 's earthquake came from citizens , capturing video with mobile phones . 
But landlines near the epicentre have been wiped out , and mobile phone service has been at best intermittent - a fact that has already hampered rescue efforts . 
The UN body Telecoms Sans Frontieres , which maintains a network of telecommunications engineers and mobile equipment worldwide , has deployed two teams in the region . 
The World Food Programme operates a similar service . 
`` When we arrive in the country , we establish a telecoms center for the humanitarian community , for them to be able to communicate and have access to internet and phone , '' said Telecoms Sans Frontiere 's Catherine Sang . 
I am starting to run - literally , run - every time an aftershock hits . 
Seen far too many bodies . 
Do n't wanna add to that number `` We also operate a humanitarian calling operation for the population , so they can call their family and friends in the country or abroad , '' she told BBC News . 
Ms Sang said that the teams have as yet been unable to set up the network for the general populace due to security concerns . 
Inmarsat , a UK-based firm that operates a network of satellites , received word from the UN just an hour after the initial quake , and has begun re-allocating satellite time to the region . 
For those with satellite-enabled equipment - namely aid agencies and the military - such extra capacity is vital when traditional communication channels have been damaged or cut off altogether . 
However , for the ordinary people in the worst-affected areas of Haiti , as well as loved ones desperate for information about them , the most relevant sources of information are civilians on the ground with some familiar technological tools at their disposal . 
Just seconds after the earthquake , people began to send messages from Haiti through Twitter . 
Since then , the Twitter group tagged '' #relativesinhaiti '' has been flooded with traffic from relatives trying to find out about their loved ones from abroad , while '' #rescumehaiti '' is being used to direct rescue efforts where trapped survivors have been located . 
The Red Cross , CNN and the New York Times are compiling missing persons databases , but the Facebook group `` Earthquake Haiti '' has more than 160,000 members . 
Tweets are directing search and rescue efforts complete with addresses Pierre Cote is a journalist based in Haiti who has been contacted by a number of news organizations in the wake of the disaster , and who is broadcasting from a studio over the web . 
He conducted an interview with the BBC via the service Skype , popular for making voice and video calls over the internet , and spoke about his role in communicating about the disaster . 
`` If I 'm not doing it , no one will do it - the traditional media wo n't do it , '' he said . 
`` The community need it so for me it 's a service to the community to bring it all together . '' 
Another web-based tool that has recently become crucial in disaster relief and information dissemination is Ushahidi . 
Initially the service made its name following the disputed Kenyan elections of 2007 . 
It provides an open-source , free service which can overlay maps of affected regions with data gathered from a raft of sources . 
Detailed maps can show , for instance , where aid will be delivered , where running water has been cut off or restored , or - as in the case of Haiti - where aftershocks have been reported . 
However , recent experience with the unpoliced nature of these vast streams of data has made clear that not all information can be trusted . 
Among the pictures circulating around the internet in the wake of the Haiti disaster , one claiming to be of a Haitian bridge was actually taken in Japan following an earthquake in 2006 . 
The risks of such misinformation in the aftermath of a disaster - in particular for those cases that involve divisive politics or propaganda - have already been identified in a report compiled by the UN Foundation\/Vodafone Foundation technology partnership in December . 
The open-source Ushahidi is again proving a valuable information tool The founders of Ushahidi are working on a verification system that can independently assure that information coming in is corroborated and accurate . 
Taken together , the flow of information via these tools , alongside compiled by services that make sense of it , means that dealing with the aftermath of disaster is quicker , more integrated , and more visible to those inside and outside the affected area . 
However , no such efforts can fully replace a functioning , full-scale infrastructure , and that will leave many people both inside and outside Haiti anxious for answers . 
There are initial reports that some of the local phone networks have managed to restore some capacity . 
Ken Banks , founder of FrontlineSMS and a specialist in mobile telecoms in emergency situations , said that once people realize the networks are back up they are likely to become very congested . 
`` It will be like New Year 's Eve as everyone tries to get through , '' he told BBC News . 
`` SMS is more likely to get through , even if it is delayed . '' 
"
2010-01-15,"Three months after the earthquake of January 2010 , Haiti is still trying to recover . 
President Rene Preval thanks the world for the aid , but says that Haiti must not become reliant on the aid . 
Michel Chancy , the Agriculture Minister says that foreign food aid risks flooding the market and bringing prices too low for local producers to compete . 
Reporter Mark Doyle visits a large temporary camp for people who have lost their homes . 
The children recieve a few hours schooling each day , but it is now a priority for Haiti to re-house people more premanently ahead of the rainy season . 
This BBC News clip is published as part of BBC News Online and was first broadcast on 10 March 2010 . 
Please note this clip is only available in Flash . 
Ideas for use in class To support debate on the value of international aid and how it should be used , how to avoid unintended consequences such as those suggested in the video . 
To support project work on Haiti following the earthquake . 
"
2010-01-15,"Blogger Erik Parker rescues child from rubble in Haiti Erik Parker who runs online blog The Parker Report was in Port-au-Prince when the quake struck . 
He walked to the Carrefour district the night of the quake on Tuesday , and helped out until the next day . 
He recorded footage of himself rescuing a child from the rubble of a building . 
"
2010-01-15,"Haiti earthquake devastation as seen from the skies The situation here in Port-au-Prince is now at a critical point , with rotting corpses beginning to fill the streets . 
The cries of help that were being heard from the rubble have now been silenced - for many people it is simply too late . 
Haitians feel very alone at the moment . 
The promise of aid has not yet materialised and many locals are still digging through the rubble with their hands . 
Most of the bodies are covered in white bed sheets or rolled inside carpets , but others have been left exposed to the hot sun and the stench of rotting bodies has begun to fill the air . 
Some bodies have been cleared , but others are piling up in the streets Families who are desperately searching for their loved ones are gingerly uncovering the sheets that cover the corpses in the hope they can at least identify family members . 
But even if bodies are identified there is nowhere for them to be laid to rest . 
Mass graves are now appearing across the city . 
The mood for the past 24 hours has been one of patience and solidarity , but there is now a sense of anger and frustration that could change the atmosphere here drastically . 
`` This is not the time to blame anybody . 
This is a natural disaster , only God knows why it happened , '' says Louinel Staibord , who came to Port-Au-Prince from Florida to find his family . 
`` I believe that this is the time where everyone should help each other , this is a time for generosity , we should sympathise with each other . '' 
Louinel is one of the lucky ones , he has now found all his family members alive and well . 
Haitians can only depend on international help because the infrastructure here is decimated The rescue effort and the promises of help are now desperately needed , but so far the fresh supplies of water , food and medical equipment are still in short supply . 
Some of the worst hit buildings were schools . 
Several had more than 1,000 pupils inside when the massive earthquake hit , and there is little left but concrete blocks piled one on top of another . 
The bodies of children and adults can clearly be seen , and most will remain that way until the rescue teams get on the ground . 
At night Port-au-Prince grows eerily quiet . 
Most people are still too afraid to take shelter inside the buildings . 
Tremors are still being felt here and even the hospitals are treating their patients in the grounds . 
The airport , rapidly becoming the center of this rescue effort , is in full working order . 
The building was damaged but there is power and the runway , despite some reports , is in good shape . 
Military planes are landing more regularly than they were last night , but there is no sense that the operation has begun in earnest . 
People can now only hope and pray that help will arrive . 
Haitians can only depend on international help because the infrastructure here is decimated . 
Time is not on the side of the Haitian people ; help is needed and for many it has already arrived too late . 
"
2010-01-15,"All posts on `` About the BBC '' by Haiti earthquake Senior staff and experts from across the organization use this blog to talk about what 's happening inside the BBC . 
We also highlight and link to some of the debates happening on other blogs and online spaces inside and outside the corporation . 
You can stay up to date with About the BBC via these feeds . 
These are some of the popular topics this blog covers . 
"
