time,Sentences
2011-08-13,"['Updated : 08/13/11 06:12 AM ET SANAA ( Reuters ) –', 'An opposition follower holds a rocket - propelled grenade launcher ( RPG ) as he secures a street leading to an opposition stronghold in the southern Yemeni city of Taiz August 13 , 2011 .', 'Yemen opposition asks West to freeze Saleh assets', 'SANAA / ADEN ( Reuters ) -']"
2011-08-14,"['Away from the negotiating table , one civilian was killed in the capital Sanaa on Sunday in clashes between the forces of general Ali Mohsen al - Ahmar who defected from Saleh in March and the Republican Guard , which is commanded by his son .', ""In continued sporadic violence in the north , a suspected suicide bomber killed a Shi'ite rebel and wounded three people in a car bombing on Sunday , an official from the rebels , known as Houthis , told Reuters ."", 'SANAA / ADEN ( Reuters ) -', 'Yemen official blames opposition chief for Saleh hit DUBAI ( Reuters ) -']"
2011-08-15,"['A prominent opposition leader is the main suspect in the attempt to assassinate Yemeni President Ali Abdullah Saleh , a member of the ruling party said in comments published on Monday .', '"" There is no longer room for doubt that Hamid al - Ahmar is the prime suspect in the sinful assassination attempt to which the president of the republic and a number of officials were subjected , "" Sultan al - Barakani told the Saudi - owned pan - Arab daily Asharq al - Awsat on Monday . ""', 'In a televised speech by Saleh from Riyadh on Monday , he announced that he would be coming back to Yemen soon .', 'Yemen official blames opposition chief for Saleh hit DUBAI ( Reuters ) -', 'Ali Abdullah Saleh denounces tribal fighters as "" narrow - minded "" and "" hateful ""', 'His speech was recorded in Saudi Arabia , played for tribal conference in Yemen']"
2011-08-16,"['In the most recent bloodshed on Tuesday , witnesses said civilians comprised most of the dead from air attacks by the Republican Guard .', 'At least 45 tanks and armored vehicles were seen entering Arhab villages during early morning Tuesday , tribal leaders in the area said .', 'Even so , Saleh declared Tuesday that he is determined to go home . ""', 'Ali Abdullah Saleh denounces tribal fighters as "" narrow - minded "" and "" hateful ""', 'His speech was recorded in Saudi Arabia , played for tribal conference in Yemen', ""Yemeni Opposition Groups , Protest Leaders Form National Council Mohammed Basindwah , center , the president of the National Dialogue Committee at the Joint Meeting Parties , looks on while Abdul Wahab Al - Anesi , left , the Secretary General of the Islah Party , speaks to Yasin Said Numan , right , the secretary general of Yemen 's opposition Socialist Party during a meeting to elect national council .""]"
2011-08-17,"['Al Qaeda Al Qaeda fighters drove out local tribesmen , Shaqra residents tell CNN']"
2011-08-18,"['In a news conference held Thursday night , Abdu Ganadi , the government spokesman said that al - Ahmar and Mohsen planned the attack . ""', 'The IDF began their air strikes across the Gaza Strip on Thursday night , targeting arms factories , militant leaders and the smuggling tunnels in the south of the Gaza Strip , and continued throughout Thursday .', ""Ahmar , the opposition 's wealthiest businessman , and Ali Mohsen , the most powerful military leader in the country , were accused by the Yemeni government on August 18 of planning the palace attack ."", ""The website was up and down all day on the first day of the festival , August 18 , in what the festival 's organizers said was the result of ' hacking attacks . ' '"", 'Al Qaeda Al Qaeda fighters drove out local tribesmen , Shaqra residents tell CNN', 'The two include wealthy businessman and its top general Sanaa , Yemen ( CNN ) --', 'Israel Gaza violence escalates as Egypt is drawn into conflict Telegraph Israel bombards Gaza in retaliation for Egyptian border attacks A previous missile had hit another synagogue in the town , but failed to explode , while others were intercepted by Israel ’s new “ Iron Dome ” anti - missile system .']"
2011-08-19,"['The Yemeni government officially accused Friday two of the biggest opposition figures in the country of planning the assassination plot on President Ali Abdullah Saleh two months ago .', 'WEST BANK Olive Revolution seeks free access to East Jerusalem latimes When Israeli police and soldiers manning Qalandia checkpoint prevented West Bank Muslims under the age of 50 from crossing into Jerusalem to reach Al - Aqsa Mosque to perform the last Friday of Ramadan prayer , the dozens left behind decided to pray at the checkpoint .', 'Speaking outside the synagogue , as Hassidic Jewish children picked their way through the rubble and emergency workers attempted to remove the unexploded bomb , Arie Hach , head of security for Ashdod police , said the city was preparing for further rocket attacks .', 'The majority of those who resigned from the 143-member National Council are from the southern region of the country .']"
2011-08-20,"['It took them just Saturday to clear the remaining Gaddafi forces out of the eastern side of Zawiyah .', 'In the early hours of Saturday morning , RAF Tornados bombed a building known as the Baroni Centre in south - west Tripoli that was being used by the Gaddafi regime ’s intelligence organisations as a communications facility .', 'August 20 : Fighting erupts in Tripoli as rebels close in on last stronghold of Gaddafi regime .', 'Libya conflict RAF jets attack Gaddafi strongholds', ""Libya conflict Final battle for Libya under way as rebels advance on Tripoli Telegraph Libya conflict : rebels advance on Tripoli in ' dawn raid from the sea ' Local groups they had been supported by a seaborne landing by rebel troops from Misurata 120 miles to the east ."", 'Nato jets bombed government positions in Tripoli , including ones around the Gaddafi leadership compound at Bab al - Aziziya .']"
2011-08-21,"['Euphoria erupted in Tripoli as rebel forces rolled into the Libyan capital , likely bringing an end to the brutal 42-year reign of Muammar Gaddafi .']"
2011-08-22,"['Why the Arab Spring ’s success depends on jobs , not guns TIME People gather near the courthouse in Benghazi August 22 , 2011 to celebrate the entry of rebel fighters into Tripoli .', ""Anti - government protests continued on Monday in 15 of Yemen 's 18 provinces ."", ""it 's your turn ' Mail Online Thousands of anti - government protesters took to the streets across Syria today after a televised appearance by President Bashar Assad , shouting for him to step down ."", ""In this image from amateur video a man is carried bleeding from a square in Homs today , after shots were fired at protesters against the regime of President Bashar Assad Further amateur footage filmed today reveals a youth lying bleeding in the Syrian city of Homs President Assad , pictured delivering a televised speech on Sunday , has insisted he is not concerned about security in his country Human rights groups say more than 2,200 people have been killed in the government 's crackdown on a five - month - old uprising ."", 'A massive demonstration was held on Monday in the Taiz province in southern Yemen to celebrate the Libyan revolution and also to demand Saleh \'s prosecution and the prompt removal of his regime . ""', ""Meanwhile , a funeral procession was held for a senior lawmaker who died Monday in a Saudi hospital from wounds he suffered in a June 3 attack on Yemen 's presidential palace compound ."", 'A Libyan man covers his mouth to avoid the stench of the bodies of up to 150 civilians allegedly massacred by pro - Gaddafi forces Osama Al - Swayi said he survived a massacre at a building of the Libyan Internal Security service in the Gargur neighborhood on Monday .', 'On Monday , detainees heard rebels advancing and shouting "" Allahu Akbar ! "" or "" God is great "" he told Human Rights Watch . \'', '( Photo : Esam Al - Fetori / Reuters )', 'Euphoria erupted in Tripoli as rebel forces rolled into the Libyan capital , likely bringing an end to the brutal 42-year reign of Muammar Gaddafi .', 'Gaddafi demise to put ‘ spring in step’ of Arab revolutionaries National Post Analysis : The implosion of Libyan leader Muammar Gaddafi ’s 41-year - old rule will put a new spring in the step of the Arab revolutions and demonstrate once again that these entrenched autocratic governments are not invincible .', 'From the Atlantic coast to Gulf shores , live images on Arab satellite channels of rebels pouring into Tripoli , trampling on pictures of Gaddafi and chanting “ From alley to alley , door to door , ” taunting the leader with his own threats to hunt down his enemies , will rattle Arab leaders facing similar revolts .', 'Arab capitals have been enthralled as protests forced Tunisia ’s Zine al - Abidine Ben Ali to flee the country he had ruled for 23 years and Egypt ’s Hosni Mubarak to step down after 30 years in power and now Gaddafi ’s government to decompose .', 'Senior Yemen official dies from palace attack injuries Abdul Aziz Abdul Ghani , seen here in 2006 , was critically wounded in an attack on the Yemeni presidential palace in June .', 'Youth protesters marching in the streets vow Saleh will be ousted Sanaa , Yemen ( CNN ) --', 'The third most powerful political figure in the Yemeni government has died from wounds he received in the presidential palace attack in Sanaa last June .', ""Libya Gaddafi is gone , now rebels warn Syrian president Bashar Assad '"", 'Security forces opened fire in the central city of Homs , killing at least one person .', 'Telegraph Is the rebel movement ready to take on mantle of government ?', 'Eight government troops killed , at least 28 soldiers injured in Abyan province Al Qaeda suspected of trying to seize military base for past two weeks', 'In separate incident , six suspected al Qaeda fighters killed in government air raid ( CNN ) -- Eight government troops were killed and at least 28 soldiers were injured in Abyan province when suspected al Qaeda militants attacked the governmental military base for Brigade 211 in Dofas district , a security official in the district confirmed .', ""Middle East The chairman of Yemen 's consultative council dies from wounds sustained in June from attack on president ."", 'Anti - government protests against the 33-year rule of Ali Abdullah Saleh are frequent in Yemen [ Reuters ]', ""The speaker of Yemen 's appointed upper house of parliament has died in Saudi Arabia from injuries suffered in a June assassination attempt on President Ali Abdullah Saleh .""]"
2011-08-23,"['The militants escaped unharmed after the attack , which took place at 1:30 p.m.', 'Tuesday , the official said .', ""Abdul - Ghani 's body is scheduled to arrive in Yemen on Tuesday for a burial on Wednesday in Sanaa , the Yemeni capital ."", 'Libya rebels seize Gaddafipound National Post Joyful Libyan rebels overran Muammar Gaddafi ’s Tripoli bastion on Tuesday , seizing weapons and loot and destroying symbols of a 42-year dictatorship they declared was now over as they set about hunting down the fallen ruler and his sons .', 'Twelve government troops were killed and another 42 injured since Tuesday morning , the official said .', 'Clashes have been non - stop since Tuesday morning in nine different fronts in Abyan province , with Dofas district seeing the fiercest fighting .', 'Journalists said they counted as many as 53 executed bodies in a burnt - out farm warehouse near the Khamis military base where the murders are thought to have taken place last Tuesday and Wednesday .', 'Eight government troops killed , at least 28 soldiers injured in Abyan province Al Qaeda suspected of trying to seize military base for past two weeks', 'In separate incident , six suspected al Qaeda fighters killed in government air raid ( CNN ) -- Eight government troops were killed and at least 28 soldiers were injured in Abyan province when suspected al Qaeda militants attacked the governmental military base for Brigade 211 in Dofas district , a security official in the district confirmed .', ""Middle East The chairman of Yemen 's consultative council dies from wounds sustained in June from attack on president ."", 'Anti - government protests against the 33-year rule of Ali Abdullah Saleh are frequent in Yemen [ Reuters ]', 'He added that government forces killed at least 17 suspected al Qaeda militants and injured 20 .', 'Yemen Airstrikes Kill 36 Suspected Militants SANAA , Yemen --', ""Islamic militants – some suspected of links to Yemen 's al - Qaida branch – seized the towns starting in late May , taking advantage of the political turmoil unleashed by protests against Yemen 's longtime ruler ."", 'South Yemen', 'The new frontline in the fight against Al Qaeda ?', 'Ibrahim Mothana is a 22-year - old activist , writer and a community worker from Yemen .', 'He is a youth ambassador for the Arab Thought Foundation .']"
2011-08-24,"[""Source Dozens killed in south Yemen fighting Sanaa , Yemen ( CNN ) -- At least 29 people have been killed and 62 injured from both sides in Yemen 's Abyan province as clashes entered a new phase , a senior security source in Abyan said Wednesday ."", 'Airstrikes killed 36 suspected al - Qaida militants in southern Yemen on Wednesday , military and medical officials said , as the government pressed on with a campaign to drive out fighters who have overrun several towns .', ""A first round of airstrikes early Wednesday killed 30 militants near Zinjibar , one of the towns outside the government 's control , the officials said ."", 'He added that government forces killed at least 17 suspected al Qaeda militants and injured 20 .', 'Yemen Airstrikes Kill 36 Suspected Militants SANAA , Yemen --', ""Islamic militants – some suspected of links to Yemen 's al - Qaida branch – seized the towns starting in late May , taking advantage of the political turmoil unleashed by protests against Yemen 's longtime ruler ."", 'South Yemen']"
2011-08-25,"['A version of this news analysis appeared in print on August 25 , 2011 , on page A1 of the New York edition with the headline :', 'This file photo taken on August 25 , 2011 shows Pakistani security personnel …', 'Revolution is proving contagious – but the tyrants are not beaten yet The Arab world ’s insurgents must learn the right lessons from events in Libya , Egypt and Tunisia .', 'Experts used to say that Arab politics mirrored Arab society : in the home as in the palace , an authoritarian father figure ruled over the flock .', 'If so , we have just witnessed the third act of patricide in seven months .', 'When they finished , they , along with Israeli and international supporters from a movement called Olive Revolution , gathered facing Israeli police and soldiers separated only by cement blocks .', 'They chanted anti - occupation slogans and demanded access to East Jerusalem , which Israel has occupied since June 1967 .', ""Freed Libyan prisoner '"", ""We gon na catch you , Gadhafi ' Freed Libyan prisoner : ' We gon na catch you , Gadhafi ' TRIPOLI –"", ""Libya 's Abu Salim prison is one of the world 's most notorious .""]"
2011-08-26,"['A Libyan walks inside the Abu Salim prison in Tripoli , Libya on Friday .', 'Recently , however , the pace of arrivals to the Dadaab refugee complex has slowed to 1,000 - 1,200 people per day , "" the UNHCR said in a briefing on Friday .', 'Recently , however , the pace of arrivals to the Dadaab refugee complex has slowed to 1,000 - 1,200 people per day , "" the UNHCR said in a briefing on Friday .', 'A young boy flashes the V - sign for victory as rebels celebrate after a south - western neighbourhood of Tripoli was taken over by rebel forces United Nations Secretary - General Ban Ki - moon said Friday that African , Arab and European organizations agreed on the urgent need to end the fighting in Libya and restore order with help from international police if the new government requests security assistance .', ""Libya 's Abu Salim prison is one of the world 's most notorious ."", 'Kenya , with nearly 498,000 Somali refugees , is the largest host country , and at one point 1,500 refugees a day were arriving at Kenya \'s sprawling , overcrowded Dadaab refugee camp near the border with Somalia . ""', 'More Somali famine victims fleeing to Yemen UNHCR']"
2011-08-27,"['The suspected offer of peace talks came as the bodies of up to 150 Libyan civilians were found yesterday near Tripoli after allegedly being massacred by pro - Gaddafi forces .', 'And an influential former Malian rebel , believed to have been involved in the trade of looted weapons from Libya , has been killed in Mali , officials said yesterday .', 'These revolutions produced a number of Arab dictators , including Abdel Nasser of Egypt , Saddam Hussein in Iraq and Muammar Gaddafi in Libya .', ""Gaddafi 's Libya peace talks offer branded delusional as rebels advance on Sirte Mail Online""]"
2011-08-28,"['Libya , Obama and the triumph of realism August 28 , 2011 5:27 pm', ""In a round of broadcast interviews this morning , Mr Hague said the NTC welcomed discussions . '"", 'Meanwhile , human rights groups said today that Gaddafi killed at least 17 detainees and arbitrarily executed dozens of civilians as rebels moved into Tripoli .', 'However , some have said that Gaddafi has fled Libya to Zimbabwe on a jet provided by Zimbabwe President Robert Mugabe , it was claimed today , as rebels began the march on his home town .', 'The Red Cross today announced that medical support funded by the British Government will help thousands of patients injured during the conflict in Libya , as well as those with serious diseases .', 'Britain will provide urgent humanitarian support including medical help , food and other basic supplies for thousands of people affected by the conflict in Libya , International Development Secretary Andrew Mitchell announced today .', 'The Independent The Syrian government received an unexpected warning from its staunchest ally yesterday when Iran urged President Bashar al - Assad to heed the "" legitimate demands "" of civilians protesting against his family \'s 40-year rule .', ""Yesterday 's statement from the Iranian foreign minister came on the same weekend that the Syrian government successfully scuppered efforts by protesters to spark widespread protests in Damascus , which has so far escaped serious unrest ."", 'The Yemeni government switched gears Sunday , saying the investigation was nearly complete .', 'The largest battle over the past day erupted when militants intercepted government troops advancing on Dufas , with dozens of casualties on both sides .', 'The largest battle over the past day erupted when militants intercepted government troops advancing on Dufas , with dozens of casualties on both sides .', 'The largest battle over the past day erupted when militants intercepted government troops advancing on Dufas , with dozens of casualties on both sides .', 'At least nine soldiers and an army colonel have been killed since Sunday in battles near Wadi Dufas , according to security officials .', ""Success of armed Libya revolt sends message to other leaders Los Angeles Times Success of armed Libya revolt adds new leaf to ' Arab Spring ' The Libyan rebels ' astonishing televised success may alter what unfolds in rebellions so far characterized by peaceful disobedience in Syria and Yemen , which have endured bloody crackdowns ."", ""Gaddafi 's Libya peace talks offer branded delusional as rebels advance on Sirte Mail Online"", 'All that was needed from the fugitive former dictator was to order his remaining forces to lay down their weapons , Mr Hague added .', ""Iran calls on Syrian President to consider protesters ' demands Middle East World"", 'In a noticeable shift in tone from Tehran , Iranian foreign minister Ali Akbar Salehi said the Middle East could be plunged into chaos if President Assad continued to ignore calls for reform .', 'Official : "" I can not give you a specific time of when President Saleh will arrive "" An official backtracks on claim that investigation into the attack on Saleh is complete Earlier', ', the government accused two opposition members of planning the attack Sanaa , Yemen ( CNN ) --', 'There is some way to go in Libya – but Tripoli has all but fallen , and only a few major centers of resistance remain standing .', '26 militants , 10 soldiers killed in Yemen fighting A new round of violence breaks out in a government campaign to retake territory SANAA ,', 'Yemeni President Saleh Calls For Elections', '26 militants , 10 soldiers killed in Yemen fighting SANAA ,']"
2011-08-29,"['A new round of fierce fighting in southern Yemen killed 10 soldiers and 26 militants , military officials said Monday , the latest battle in a government campaign to retake territory from al - Qaida - linked fighters , .', 'A new round of fierce fighting in southern Yemen killed 10 soldiers and 26 militants , military officials said Monday , the latest battle in a government campaign to retake territory from Al Qaeda - linked fighters .', 'A new round of fierce fighting in southern Yemen killed 10 soldiers and 26 militants , military officials said Monday , the latest battle in a government campaign to retake territory from al - Qaida - linked fighters , .', '26 militants , 10 soldiers killed in Yemen fighting A new round of violence breaks out in a government campaign to retake territory SANAA ,', 'Yemen —', 'AP SANAA , Yemen –', '26 militants , 10 soldiers killed in Yemen fighting SANAA ,', 'Yemen —', 'Yemen —']"
2011-08-30,"['The dusty streets of this ancient capital were jammed with cars as Yemenis ran last - minute errands before the start of I d al - Fitr , the joyous holiday that began Tuesday with the end of the holy month of Ramadan .', ""A military convoy escorting Yemen 's defense minister on Tuesday set off an explosive device that killed two soldiers , an official said , in a brazen attack on security forces fighting al - Qaida - linked militants ."", 'Yemen , in Political Turmoil , Embraces a Holiday SANA , Yemen —', 'Men stood in lines outside tiny barber shops , waiting patiently for their holiday trim , and , for a moment at least , the city tried to focus on something other than a lingering political and economic crisis .', ""Yemen defense minister 's convoy hit by blast SANAA ,"", 'Yemen —']"
2011-08-31,"['A version of this article appeared in print on August 31 , 2011 , on page A4 of the New York edition with the headline : Yemen , Amid Political Turmoil , Is Embracing a Holiday .']"
2011-09-01,"['On Thursday , the Interior Ministry announced that the Ahmar tribes killed a senior general in the army .', 'Hamid al - Ahmar has ambition , wealth and tribal power in abundance , a fiery combination anywhere but especially in Yemen , ” then - U.S. Ambassador Stephen A. Seche wrote in August 2009 , in another of the diplomatic cables released by WikiLeaks .']"
2011-09-02,"['Yemen opposition considers using military to oust President Saleh Thousands of Yemenis take part in Friday noon prayers in the city of Ibb , on September 2 .', ""Opposition leaders call for military action against the Saleh government Heavily armed tribesmen loyal to the anti - government Ahmar family have been entering Sanaa More than 2,000 pro - government heavily armed tribesmen are stationed in the outskirts of Sanaa Sanaa , Yemen ( CNN ) -- More than 2 million anti - government protesters gathered on Friday in Changes Squares across Yemen calling on revolutionary forces to take decisive action against President Ali Abdullah Saleh 's regime and at any costs ."", 'We are going to stay here even if there is a civil war , ” said Abdul Rahaman Abdullah , a military officer , after participating in prayers with thousands of protesters on Friday afternoon on 60th Street , a major thoroughfare in Sana , the capital .', 'On Friday , Mr. Abdullah was part of a large group of men underneath a bridge from which , months ago , supporters of President Ali Abdullah Saleh shot at protesters below .', 'The local news media reported large protests in major cities across Yemen on Friday .', 'September 2 , 2011 - Approximately two million people demonstrate across Yemen , demanding that the military remove President Ali Abdullah Saleh from power .', 'Yemen Protesters Vow to Keep Pressure on Ali Abdullah Saleh SANA , Yemen — Seven months after Yemen ’s political uprising began , with the threat of civil war still looming , defiant protesters continue to take to the streets in the tens of thousands every Friday to call for the government to step down .']"
2011-09-03,['Libya Media on the frontlines of revolution Listening Post Al Jazeera English Throughout the Arab Spring the narrative of democratic change sweeping through the Arab world played well in the international media .']
2011-09-04,"[""The opposition says its differences are working to the government 's advantage Sanaa , Yemen ( CNN ) -- Heavy explosions could be heard Sunday in Yemen 's capital , Sanaa , and government forces were on high alert as tensions rose ."", ""Five protesters were wounded Sunday when pro - government gunmen opened fire on them , according to eyewitness accounts and medics in Sanaa 's so - called Change Square ."", ""Meanwhile , protesters marched Sunday in most of Yemen 's 21 provinces , according to a number of eyewitnesses ."", ""Hisham Buhagiar , the interim government 's official Gaddafi tracker , said he had evidence he been near the southern village of Ghwat , some 200 miles ( 300 km ) north of the border with Niger , three days ago ."", 'Five protesters are reported injured by pro - government gunmen Additional troops , tanks are stationed inside the capital city', 'Air Strike in Yemen Kills Seven GlobalPost Bombing of mosque was accidental , officials claim The Yemeni air force launched a series of air strikes against militants in the southern province of Abayan , killing seven civilians and a dozen militants .', ""Yemen GlobalPost Yemeni BBC Arabic service reporter Abdullah Ghorab speaks on his mobile phone after sustaining wounds he said he sustained when attacked by supporters of Yemen 's ruling party during demonstrations in central Sanaa ."", 'Intimidation , beatings , kidnapping and arrests have become commonplace for journalists covering the protests against President Ali Abdullah Saleh ’s 33-year long rule in Yemen .']"
2011-09-05,"[""The United Nations deplored Monday 's attack on Al - Razi hospital in Abyan , according to a statement Wednesday ."", 'The intended target was a smaller mosque in the city of Jaar that officials believed was held by al - Qaeda officials .']"
2011-09-06,"['The trial so far has indeed been consistently chaotic , and yesterday was the same , with a pro - Mubarak lawyer raising a picture of the former president , infuriating lawyers and families of the dead protesters , Al Masry reports .', 'A call for peeing on the wall before the Israeli embassy "" was created Tuesday but did not specify a date for the event .', 'The man leading the hunt for Gaddafi , rebel Hisham Buhagiar , told Reuters yesterday that he had evidence Gaddafi may have been near the southern village of Ghwat , 200 miles ( 300 km ) north of the border with Niger , three days ago .', 'The man leading the hunt for Gaddafi , rebel Hisham Buhagiar , told Reuters yesterday that he had evidence Gaddafi may have been near the southern village of Ghwat , 200 miles ( 300 km ) north of the border with Niger , three days ago .', 'Al Qaeda linked militants have taken advantage of internal political turmoil to take over parts of southern Yemen .', 'Libya The wall was put up after activists scaled the building last month and removed the Israeli flag .', ""Blogger Zeinobia remarks that a decision to paint the wall in the colours of the Egyptian flag sent mixed messages and has n't stopped protests .""]"
2011-09-07,"['Yemen – Clashes in southern Yemen Wednesday killed eight soldiers , a teenager and at least 17 militants on Wednesday , and wounded civilians had to use field clinics because government hospitals had been shut down , officials and witnesses said .', ""Wednesday 's ground and air offensive unfolded in the southern Yemeni province of Abyan , where the militants seized control of its capital city and surrounding towns earlier this year ."", ""A medical official in Abyan , which has become a flashpoint for fierce fighting between militants and the military , said Asmaa Hamza , a 14-year - old girl , was killed in Wednesday 's military airstrike on al - Razi hospital ."", ""Witnesses said that Wednesday 's airstrikes on Jaar also targeted a high school , a hotel , residential buildings and a police station , near areas where the military believes militants are seeking refuge ."", 'Rather than sign the proposal on behalf of Saleh , Vice President Abed Rabbo Mansour Hadi on Wednesday announced that he would open a dialogue with signatories of the Gulf initiative on ways to implement it .', 'Also Wednesday , officials said the governor of central Marib province survived an assassination attempt that killed one of his bodyguards and wounded four others .', 'The trial of former Egyptian president Hosni Mubarak , his two sons Gamal and Alaa , and his interior minister Habib El - Adly , as well as other lower - ranking figures , has been continuing this morning .', 'A screengrab from Egyptian state TV shows Hosni Mubarak wheeled into court in Cairo today .', ""Al Masry says that this morning some of the victims ' lawyers , including a former head of the bar association , withdrew from the trial in protest at its chaotic conditions , but then came back ."", 'Today the judge , Ahmed Refaat , refused to enter the courtroom until lawyers for both sides had stopped arguing , Al Masry says .', 'They have been seen in the courtroom today , says Al Masry .', 'Rebel leaders in Misrata say they have no expectation of being ordered into Bani Walid today , writes Chris Stephen from Libya .', 'Unverified footage posted online on Wednesday by a group called the Libyan Youth Movement appears to show the looted diplomatic passport of the colonel \'s eldest son , giving his name as "" Mohammed Moammar Al Gathafi "" , and his title "" Son of the Leader of the Revolution "" .', ""In an interview with the German magazine Spiegel , conducted before today 's planned trip to Damascus was cancelled , Nabil Elaraby said he had urged president Bashar al - Assad to implement reforms ."", 'The trial of former president Hosni Mubarak on charges of killing demonstrators during the Egyptian revolution continued amid now - customary scenes of confusion and protest , today augmented by clashes between football fans and police ( see 12.02pm ) .', 'Six or seven people have been killed today and several others wounded in Homs , in the west of the country , according to activists .', 'The Pentagon said today it had no indication that Muammar Gaddafi has left Libya , Reuters reports .', ""Mubarak 's trial on charges of killing demonstrators during the Egyptian revolution continued amid now - customary scenes of confusion and protest , today augmented by clashes between football fans and police ( see 12.02pm ) ."", 'Six or seven people have been killed today and several others wounded in Homs , in the west of the country , according to activists .', '; Oil Gains Qatar ’s benchmark stock index rose for a second day after the Persian Gulf country issued a decree to raise salaries and pensions for its nationals .', 'Wounded Civilians Unable to Reach Yemen Hospital SANAA ,', 'Al Qaeda linked militants have taken advantage of internal political turmoil to take over parts of southern Yemen .', 'Libya The wall was put up after activists scaled the building last month and removed the Israeli flag .', ""There 's no sign of a urination protest yet but Maggie Osama has this Flickr gallery of graffiti ( hat tip : Egyptian Chronicles ) ."", ""Blogger Zeinobia remarks that a decision to paint the wall in the colours of the Egyptian flag sent mixed messages and has n't stopped protests ."", 'Iran Revolution in Iran is only a matter of time , Leon Panetta , the new United States defence secretary , has said as he predicted an uprising similar to those sweeping the Middle East .', 'Mr Panetta said the Iranian reform movement was learning from revolts which have erupted across the Arab world this year .', 'Mr Panetta , who left the top job in the CIA to become defence secretary in July , said there was "" absolutely "" the chance that protests and demands for reform would reach Iran .', 'Brennan AlQaeda offshoot in Yemen gaining strength as a powerful domestic insurgency', 'Checkpoint Washington Al - Qaeda ’s affiliate in Yemen is becoming a powerful domestic insurgency , as political turmoil in that country has allowed the group to take and hold territory there , according to the Obama administration ’s counterterrorism chief , John O. Brennan .', 'U.S. intelligence officials have described al - Qaeda in the Arabian Peninsula as the world ’s “ most operationally active ” global terrorist organization , traditionally focused on regional and international targets in coordination with al - Qaeda ’s core group in Pakistan ’s tribal regions .']"
2011-09-08,"['The government ’s “ ability to confront ” AQAP has become limited , Brennan said Thursday .', 'The government said troops succeeded Thursday night in taking over al - Kod , a strategic town in the outskirts of Zinjibar , the capital of the province .', 'Explosions rocked two government security offices Thursday morning in Aden , Yemen .', 'In the capital city of Sanaa , clashes resumed early Thursday between tribes loyal to the Ahmar tribe and government forces in Hasaba district .', 'Brennan AlQaeda offshoot in Yemen gaining strength as a powerful domestic insurgency', 'Checkpoint Washington Al - Qaeda ’s affiliate in Yemen is becoming a powerful domestic insurgency , as political turmoil in that country has allowed the group to take and hold territory there , according to the Obama administration ’s counterterrorism chief , John O. Brennan .', 'U.S. intelligence officials have described al - Qaeda in the Arabian Peninsula as the world ’s “ most operationally active ” global terrorist organization , traditionally focused on regional and international targets in coordination with al - Qaeda ’s core group in Pakistan ’s tribal regions .', 'Most Afghans do not even know about 9/11 , according to disturbing poll Mail Online Twinkling tribute to the Twin Towers : World Trade Center rises in poignant pillars of light as New York makes final preparations for 9/11 anniversary Some 379 British soldiers have lost their lives in the conflict which has gone on longer than Vietnam and which critics claim is a recruiting tool for Al Qaeda .', 'The study of 1,000 Afghan men was carried out by think tank the International Council on Security and Development in the Southern districts of Kandahar and Helmand', ""In Sanaa , protesters and a smaller number of Saleh supporters gathered Protesters rebuff the ruling General People 's Congress ' call for dialogue Sanaa , Yemen ( CNN ) --""]"
2011-09-09,"['Hundreds of thousands of Yemenis have flooded the streets of the capital , Sanaa , and elsewhere after Friday prayers in the ongoing protest against Ali Abdullah Saleh 33-year rule , witnesses and the opposition say .', ""More protests demand ouster of Yemen 's leader Yemeni opposition protesters take to the streets of Sanaa on September 9 , 2011 ."", 'More than a million anti - government youth gathered for protests in virtually all of Yemen \'s provinces , witnesses said Friday , a day the protesters dubbed "" Friday of victory from God .', 'Also Friday , a roadside bomb blast seriously wounded a resident of Taiz , which is south of the capital , Sanaa .', 'Hundreds of thousands of people took to the streets in 16 other provinces to denounce Saleh on Friday .', ""Middle East Pro - democracy rallies held in several cities as ruling party seeks Saleh 's go - ahead for holding talks with opposition ."", 'A delegation of the ruling party has travelled to Saudi Arabia to discuss a power - transfer plan with Saleh [ EPA ]', 'Other pending court cases allege that Muslim American travelers have encountered similar violations of their rights , including some who were forced to take thousand - mile circuitous land routes to get back into the U.S. or were stuck overseas for weeks or months until lawyers here took up their cases .', ""In Sanaa , protesters and a smaller number of Saleh supporters gathered Protesters rebuff the ruling General People 's Congress ' call for dialogue Sanaa , Yemen ( CNN ) --""]"
2011-09-10,"['The head of the Arab League , Nabil Elaraby , will visit Syria on Saturday , Al Arabiya TV reported , after his planned trip today was cancelled by the Assad government .', 'The head of the Arab League , Nabil Elaraby , will visit Syria on Saturday , Al Arabiya TV reported , after his planned trip today was cancelled by the Assad government ( see 2.15pm ) .', ""Yemen Tribes Clash With Security Forces , Demand Saleh 's Resignation AHMED AL - HAJ 09/ 9/11 05:43 PM""]"
