2003-02-05,"['[\'He could appear in court for arraignment as early as tomorrow .\', ""The victim of the shooting , which took place at Spector \'s baroque mansion in a LA suburb , was 41-year - old Lana Clarkson , who had appeared in a number of films and television shows and worked as a volunteer for an HIV charity .""', ""Spector and Clarkson were the only people in the 10-bedroom house , known locally as the Pyrenees Castle , when the shooting took place .'"", 'The man who occasionally pulled guns on his artists , who retreated to his hilltop chateau for years on end and who is currently out on $ 1 m bail on a charge of murdering a minor Hollywood actress is what , in the days of seven - inch 45rpm singles , we would have called the B - side of Phil Spector .\', ""Flip the disc and you get the A - side , which is the man John Lennon invited me to meet in the autumn of 1971 , when the two of them were recording a new single during the former Beatle \'s first week of residence in New York .""', ""The Spector known to Lennon was an affectionate , convivial , witty , sometimes sentimental friend .'"", ""The omission is all the more obvious since the once - puppyish singer James Walsh has grown into a voluble , cocky performer .'"", ""Often , it is easy to forget there are three other musicians behind him , let alone concerns further afield .']""]"
2003-02-06,"['[""The arrest of Phil Spector - who produced Starsailor \'s forthcoming second album - might have provoked a flurry of industry gossip , but no one ( on stage , at least ) is saying anything about it tonight .""', ""The omission is all the more obvious since the once - puppyish singer James Walsh has grown into a voluble , cocky performer .'"", ""Often , it is easy to forget there are three other musicians behind him , let alone concerns further afield .']""]"
2003-03-03,"[""['Spector , 62 , who has been released on $ 1 m ( £ 600,000 ) bail , will appear in court on March 3 to answer charges .']""]"
2003-03-08,"['[""Instead there are scenic byways into the string arrangements for \' Yesterday \' and \' Eleanor Rigby \' ; there are one or two teasing asides regarding technical innovations and studio punch - ups ; there \'s the early shenanigans with the wily Dick James over publishing rights to the songs ; there \'s praise for ( or perhaps defence of )""', ""Playback :'"", ""An Illustrated Memoir by George Martin Genesis Publications £ 234 , pp327'"", ""Despite the recent efforts of Phil Spector to upstage him , George Martin remains the record producer all but the most determined of musical dunces of a certain age might be expected to have heard of .']""]"
2003-07-21,"[""['In the first hours of Monday 3 February he arrived with a woman and ordered a salad and a sweet cocktail .'"", ""Spector arrived here just before 2.30 on the Monday morning , and got talking to a tall blonde called Lana Clarkson .']""]"
2003-09-19,"['[""Koizumi re - elected Junichiro Koizumi was re - elected president of Japan \'s governing Liberal Democratic Party by a landslide yesterday , writes Justin McCurry , seeing off three challengers critical of his handling of the economy .""', ""Flood hits 500,000 Bangladeshi rescue workers struggled to get food and medicine to thousands stranded on islands in a flood - swollen river yesterday as more than half a million people were affected by the latest deluge .'"", ""Police yesterday arrested a second Briton whom they suspect was an accomplice .'"", ""Phil Spector faces manslaughter charge Music producer Phil Spector is facing a manslaughter charge seven months after an actress was shot and killed in his Los Angeles mansion .'"", 'The recording studio innovator of the 1960s was arrested on suspicion of murder after Lana Clarkson , 40 , was shot in the face .\', ""A Sheriff \'s Department spokesman said they had ruled out first degree murder charges which require \' malice aforethought \' , or intent .""]']"
2003-09-21,"['[""He is expected to reshuffle his cabinet tomorrow as the LDP , the biggest party in Japan \'s coalition government , prepares for a general election later this year .""]']"
2003-09-23,"[""['At Leeds University tonight .'"", 'The death of B - movie actor\', ""Lana Clarkson at the home of music producer Phil Spector last February was yesterday ruled a homicide by the Los Angeles coroner \'s office .""', 'The announcement that "" the manner of death was homicide and the cause of death was a gunshot wound to the head and neck "" contradicts Phil Spector \\\'s claim that Clarkson committed suicide .\'', 'They may have been propelled by hype , but Starsailor have been rather muffled by the hot air that surrounds them .\', ""The Wigan fourpiece had an NME cover before they had released a record , and news that Phil Spector had worked on their second album , Silence Is Easy , led some commentators to spend more time talking about the producer \'s eccentricity than the record \'s content .""', 'On this tour , thanks perhaps to Spector \\\'s "" wall of sound "" recording techniques , the band have taken on an extra guitarist , Mark Collins from the Charlatans .\']']"
2003-09-30,"['[\'None of it , however , can compare with the volume here last night .\', ""There has been a lot of noise about Martin O\'Neill and Celtic over the past week .""', 'Celtic were literally roared back into contention in Group A on a wall of sound , the scale of which would have impressed Phil Spector . ""\']']"
2003-11-20,"[""['Spector , aged 63 , was charged yesterday with murdering Lana Clarkson , aged 40 , an actress and model who had been working at the House of Blues music club in Hollywood on the night of her death .'"", 'Spector , who was known as the creator of the lush "" Wall of Sound "" recording tech nique , was scheduled to make his first court appearance later yesterday .\'', ""Phil Spector , the record producer responsible for some of the greatest hits of the sixties and seventies , has been charged with the murder of an actress who died at his home last February .'"", ""The charge comes nearly nine months after he was first arrested at his Alhambra home in the suburbs of Los Angeles .']""]"
2003-11-21,"['[\'Phil Spector told his chauffeur the night an actress was shot at his Californian mansion that he thought he had "" killed somebody "" , according to a police report published yesterday .\'', ""Phil Spector , the record producer responsible for some of the greatest hits of the sixties and seventies , has been charged with the murder of an actress who died at his home last February .']""]"
2003-11-23,"['[""Reuters , Geneva Marathon man up against wall Trevor Lound , 38 , a Briton serving 25 years in a Bangkok jail for drugs offences , has been told he can take part in the city \'s marathon tomorrow - but must complete the distance around the prison \'s running track .""]']"
2004-01-23,"[""['The record producer , 63 , has been charged with murdering Lana Clarkson , 40 , and is free on $ 1 m bail to appear in court on January 23 .']""]"
2004-09-27,"['[\'Record producer Phil Spector pleaded not guilty to murder yesterday and lambasted prosecutors as "" Hitler - like "" after he was indicted in connection with the death of an actor in his home last year .\'', ""Eight die after wall collapses At least eight people died yesterday when a reinforced concrete wall collapsed at an unfinished terminal at Dubai airport .'"", ""The record producer Phil Spector was indicted yesterday on a charge of murdering the actor Lana Clarkson , 40 , at his home 19 months ago .'"", ""Spector showed no emotion in court as he heard the charge over the murder of Lana Clarkson , 40 , who was found shot dead in his home in California .'"", 'But outside court afterwards , Spector said : "" The actions of the Hitler - like DA and his storm - trooper henchmen are reprehensible , unconscionable and despicable . ""\'', ""AP in Dubai Phil Spector on murder charge']""]"
2004-12-16,"[""['The trial is due to start on December 16 in Los Angeles .']""]"
2005-01-07,"[""['The Los Angeles Times reported yesterday on the contents of the five volumes of grand jury transcripts , which include testimony from police , women who said they had been threatened by Spector , and friends of Clarkson .']""]"
2005-08-06,"['[\'Jordan , Johnson and Dowie begin again today with the chairman "" re - energised "" by events at The Valley on May 15 .\']']"
2005-08-28,"[""['· 3 pm , R4 , Sunday 5 .']""]"
2005-08-31,"[""['· Wednesday , Norwich Waterfront , then touring 7 .'"", ""1 .'"", ""Joe Meek :'"", ""Portrait of a Genius']""]"
2005-09-26,"['[""This celebratory programme includes features on Jean Genet , Orson Welles and Francis Bacon , and heralds the coming of Arena \'s major autumnal coup : the premiere of Martin Scorsese \'s film on Bob Dylan , which is going out on September 26 and 27 .""]']"
2005-09-27,"[""['· 9 pm , BBC4 6 .']""]"
2005-09-30,"['[""But for some interventionary God , how could pop - R&B have come from the cool , snappy , magical girl groups of the early - mid-60s to today \'s charmless divas ?"", ""Dubya \'s right - the theory of evolution does n\'t hold water .""', ""The trademarks of the holy trinity of Phil Spector , Shadow Morton and Motown are all over these 120 songs - wall of sound production , cinematic SFX and a joyous take on call - and - response gospel .']""]"
2005-10-27,"[""['A hearing in Los Angeles on Thursday will decide if the statements will be included at his trial in January .']""]"
2006-12-10,"[""['The self - titled debut album is released by Echo on December 10 .'"", ""Where once Phil Spector and the Beatles made respectable festive bonbons , these days the charts are clucking with musical turkeys .']""]"
2006-12-21,"[""['Drifting through Superdrug this morning , I was oblivious to the loop of Christmas songs the shop has been playing since late August .'"", 'Have the words , "" Ding - a - ling - a - ling - a - ding - dong - ding "" ever meant more than they do here , rendered by a trio of Manhattan teenagers in 1963 on the crowning moment of Phil Spector \\\'s A Christmas Gift for You album ?\']']"
2006-12-25,"['[\'Come Christmas , the release schedules are an orgy of cloying cheeriness and excruciating olde worlde sentiment .\', ""Even baby Jesus wo n\'t thank Sir Cliff for \' 21st Century Christmas \' , his 2006 contribution to proceedings made with Brian May and a bloke from the Shadows .""', ""Songs For Christmas is a five - disc set that began as a bit of fun .'"", ""Each disc lasts about 25 minutes and has an appealing assortment of Christmas standards and Stevens originals .'"", 'Grisly holidays with his hippyish parents and five siblings in rural Michigan left young Stevens with a pathological hatred of Christmas .\', ""The songsmith \'s tonsils are perfectly suited to Christmas , possessed as they are of a spooky elegance that suits seasonal creations ."", ""Can there be a song title that better captures the fractious nature of a family Christmas than Vol III \'s catty \'""', ""Did I Make You Cry on Christmas ?'"", 'Illinois A sublime antidote to the horrible festive hokey of Christmas present , Stevens pulls off the seemingly impossible : instilling reverence and jocularity into festive listening .\', ""This 22-track Wall of Sound Retrospective , a twin release with Spector \'s sugar - coated Christmas album , shows why : no song was too trivial for him , no lyric too inane to be transformed into a luscious mini - symphony .""', ""The best song on the best festive album ever , A Christmas Gift For You from Phil Spector .'"", ""The Joy of Giving Dan from Absentee and Steven from The Broken Family Band join forces for a husky , jangly country ode to sex , Christmas and turkey basters .'"", 'Forty - odd years later , Christmas songs are no longer high - quality fare made by top artists under the aegis of top producers .\', ""However , taking Sleigh Ride as the standard to which all Christmas songs should aspire , I \'ve compiled a nine - of - the - best list .""', ""Have Yourself a Merry Little Christmas , Judy Garland'"", ""Blue Christmas by Elvis Presley'"", ""Merry Xmas , Everybody by Slade'"", 'For its use of "" Xmas "" . 7 .\', ""Christmas Will Be Just Another Lonely Day by Brenda Lee Ai n\'t"", ""Rockin \' Around the Christmas Tree by Brenda Lee""', 'Over to you - what song makes Christmas for you ?\', ""Alas , she has only gone and ruined it all by releasing her cover of Pink \'s Get the Party Started , first massacred on that idiotic M&S advert around Christmas time .""]']"
2007-02-03,"['[""Her body was found in the entrance hall of Spector \'s Los Angeles mansion in the early hours of February 3 .""]']"
2007-03-11,"['[""The Sunday - night tour had taken Spector to some of his regular haunts - exclusive Hollywood spots such as Dan Tana \'s and Trader Vic \'s - and seen him apparently enjoy a large quantity of alcohol , an allegation that will be key in his trial ."", ""Tearing Down The Wall of Sound this Sunday ) and had knocked up a kind of interview wish list with Mick , who \'s one of the country \'s great rock writers .""]']"
2007-03-13,"[""['( You can also come and hear him in discussion with me at Daunt Books on Marylebone High Street next Tuesday evening . )']""]"
2007-03-19,"[""['Jury selection began yesterday in the murder trial of the music producer Phil Spector four years after an actor who starred in a cult movie was shot to death in the foyer of his home .'"", ""Jurors will be asked to decide if Mr Spector was responsible for the death of Lana Clarkson , who was shot in the face in February 2003 .'"", ""They will consider conflicting evidence about what happened before police found Clarkson , 40 , slumped dead in a chair , her teeth blown out by a gunshot to her mouth .']""]"
2007-03-20,"['[\'Superior Court Judge Larry Paul Fidler has ordered that the trial can be televised , but cameras will not be present for jury selection which will continue today .\', ""After today \'s session , lawyers will take a one - month break and the trial is expected to last three months .""', ""Jurors will be asked to decide if Mr Spector was responsible for the death of Lana Clarkson , who was shot in the face in February 2003 .'"", ""They will consider conflicting evidence about what happened before police found Clarkson , 40 , slumped dead in a chair , her teeth blown out by a gunshot to her mouth .']""]"
2007-04-02,"['[""Next week , jury selection for the Spector murder trial should finally begin ; on 2 April , Bloomsbury will publish Mick \'s \' Tearing Down The Wall of Sound : The Rise and Fall of Phil Spector \' , his extraordinary new biography of the singer .""]']"
2007-04-03,"['[\'In court documents filed in Los Angeles yesterday , the deputy district attorney , Alan Jackson , said the testimony demonstrated a "" long history of gun - related violence directed at women "" and should be admitted as evidence during Mr Spector \\\'s upcoming trial on charges of killing the actor Lana Clarkson in February 2003 .\']']"
2007-04-16,"[""['Jury selection was scheduled to resume on April 16 .']""]"
2007-04-19,"[""['The 12 jurors were sworn in yesterday at LA Superior Court , and judge Larry Paul Fidler ordered that proceedings commence Monday .'"", ""The jurors were selected from over 100 candidates , many of whom were dismissed because they expressed bias over whether Spector is guilty or not .']""]"
2007-04-23,"[""['When court resumes on Monday , testimony is expected from Stephanie Jennings , a freelance photographer who has alleged that Mr Spector threatened her with a gun at the Carlyle Hotel in New York .']""]"
2007-04-24,"['[\'Jury selection in the case took a week , with the final panel of 12 jurors and six alternates finally selected on Tuesday .\', ""The latest defendant in the city \'s procession of celebrity trials took his place at 10.05am under fluorescent lights on the ninth floor of a nondescript courthouse in downtown Los Angeles .""]']"
2007-04-25,"['[\'More than four years after an actress and part - time waitress was found dead of gunshot wounds in the lobby of his palatial home , the legendary 1960s record producer Phil Spector was today described as "" sinister and deadly "" on the first day of his trial in Los Angeles .\', ""To today \'s young music fans , Phil Spector and the Wall of Sound carry little weight .""', 'More than four years after an actor and part - time waitress was found dead of a single gunshot wound in the hallway of Phil Spector \\\'s palatial home , the legendary 1960s record producer was yesterday described as "" sinister and deadly "" on the first day of his trial in Los Angeles .\'', 'More than four years after an actor and part - time waitress was found dead of a single gunshot wound in the hallway of Phil Spector \\\'s palatial home , the legendary 1960s record producer was yesterday described as "" sinister and deadly "" on the first day of his trial in Los Angeles .\'', 'We are confident that you \\\'ll be convinced beyond a reasonable doubt that Phil Spector is guilty of the murder of Lana Clarkson . ""\'', 'We are confident that you \\\'ll be convinced beyond a reasonable doubt that Phil Spector is guilty of the murder of Lana Clarkson . ""\']']"
2007-04-26,"['[\'Deputy district attorney Alan Jackson told the jury that an alleged confession by Mr Spector - "" I think I killed somebody "" - was "" a confession that still echoes in this courtroom today .\'', 'Deputy district attorney Alan Jackson told the jury that an alleged confession by Mr Spector - "" I think I killed somebody "" - was "" a confession that still echoes in this courtroom today .\'', ""Phil Spector , the legendary 1960s music producer on trial for the murder of actress Lana Clarkson , threatened a former girlfriend with a revolver and a shotgun , the court heard yesterday during the second day of the case .'"", ""The court also heard yesterday that hours before her death from a single gunshot wound to the mouth , Clarkson watched a recording of Kiss Tomorrow Goodbye , a James Cagney film about a psychopath who corrupts those around him .'"", 'We are confident that you \\\'ll be convinced beyond a reasonable doubt that Phil Spector is guilty of the murder of Lana Clarkson . ""\'', 'We are confident that you \\\'ll be convinced beyond a reasonable doubt that Phil Spector is guilty of the murder of Lana Clarkson . ""\'', ""Dorothy Melvin , a former manager for the television personality Joan Rivers , was the first of what is expected to be a succession of female witnesses who will testify that Mr Spector threatened them with guns .']""]"
2007-05-02,"['[""Lana Clarkson was shot to death at Spector \'s mansion in 2003 , he watched another lawyer , Sarah Kaplan , retrieve a small piece of tooth or fingernail that had been overlooked by police from Spector \'s foyer .""]']"
2007-05-03,"[""['Diamond is expected to resume his testimony today , followed by additional witnesses .']""]"
2007-05-07,"[""['The murder trial of Phil Spector heard yesterday from a second woman who alleged that the veteran music producer once held her at gunpoint at his home .']""]"
2007-05-09,"[""['When she told him around 2 am that she was tired and wanted to go home , he left the room and returned with a gun .'"", 'She was killed by a shot fired from a gun in her mouth after she went home with Spector from her job at a nightclub . ""\']']"
2007-05-10,"['[\'Rommie Davis told Mr Spector \\\'s murder trial yesterday that she was concerned about his behaviour during the dinner because he was drinking and taking medication , which she described as a "" lethal combination "" .\'', ""After the dinner , Mr Spector met Ms Clarkson , a hostess , at a nightclub and asked her to go home with him .']""]"
2007-05-11,"[""['Ms Grosvenor said that after the confrontation she fell asleep and the next day Spector did not talk about it .'"", ""After the dinner , Mr Spector met Ms Clarkson , a hostess , at a nightclub and asked her to go home with him .']""]"
2007-05-29,"[""['The Phil Spector trial took another twist last night after a coroner testified that the injuries sustained by actress'"", 'Dr Louis Pena told the court that the barrel of a gun may have been forced into Clarkson \\\'s mouth , which would undermine claims made by Spector \\\'s lawyers that her death in his house in February 2003 was suicide . ""\']']"
2007-05-30,"[""['This article was amended on Wednesday May 30 2007 .'"", ""Lana Clarkson were consistent with homicide .'"", 'Dr Louis Pena told the court that the barrel of a gun may have been forced into Clarkson \\\'s mouth , which would undermine claims made by Spector \\\'s lawyers that her death in his house in February 2003 was suicide . ""\']']"
2007-06-26,"['[\'The hostess and actor at the centre of the Phil Spector murder trial committed suicide , lawyers for the legendary music producer claimed yesterday .\', ""Meanwhile , BBC Radio 2 controller Lesley Douglas yesterday unveiled details of the station \'s 40th anniversary programming this autumn ."", ""On the opening day of the defence \'s argument at a Los Angeles court , Spector \'s team produced a forensics expert who said he believed B - movie actor Lana Clarkson , 40 , had shot herself .""', ""Phil Spector , the legendary record producer currently on trial for murder in the US , has granted the BBC his first extensive interview in 35 years , for a one - off film .'"", ""The BBC2 Arena film , the Agony and Ecstasy of Phil Spector , will be culled from more than 50 hours of interviews conducted by director Vikram Jayanti during the course of the ongoing trial .'"", ""P5 Phil Spector has granted the BBC his first interview for 35 years .']""]"
2007-06-27,"['[\'India with Sanjeev Bhaskar Billed as a "" wryly observant and sometimes emotional portrait of today \\\'s India "" , part of a season to mark the 60th anniversary of the independence of India and Pakistan .\', ""On the opening day of the defence \'s argument at a Los Angeles court , Spector \'s team produced a forensics expert who said he believed B - movie actor Lana Clarkson , 40 , had shot herself .""', 'Dr Vincent DiMaio , a professor of forensic pathology , said : "" She \\\'s got blood on her hands , she \\\'s got gunshot residue - that \\\'s 99 % suicide .\'', ""Phil Spector , the legendary record producer currently on trial for murder in the US , has granted the BBC his first extensive interview in 35 years , for a one - off film .'"", ""The BBC2 Arena film , the Agony and Ecstasy of Phil Spector , will be culled from more than 50 hours of interviews conducted by director Vikram Jayanti during the course of the ongoing trial .'"", ""The reclusive eccentric , lauded as a musical genius for his Wall of Sound technique that resulted in a string of 1960s hits , was granted bail and is conducting the interviews at his castle - like Los Angeles home .'"", ""THE GUARDIAN Ofcom hit Channel Five with a record 300,000-pound fine for faking the winners of a phone - in quiz .'"", ""P5 Michael Parkinson announced his retirement as a chat show shot .'"", ""P5 Phil Spector has granted the BBC his first interview for 35 years .']""]"
2007-07-11,"[""['Witnesses at the murder trial of music producer Phil Spector yesterday painted a bleak portrait of the actor who was found dead at his Los Angeles mansion .'"", ""Lana Clarkson , 40 , was depicted as a fame - hungry performer who had grown depressed over her lack of film roles and had joked about committing suicide .']""]"
2007-08-13,"[""['The next morning his face and his mansion graced the front pages .']""]"
2007-09-18,"[""['The jurors in the murder trial of music producer Phil Spector today told the court they were unable to reach a unanimous verdict .'"", ""The jury in the murder trial of Phil Spector declared that it was unable to reach a verdict yesterday after seven days of deliberation .']""]"
2007-09-19,"['[\'After calling the jury into the courtroom , Judge Fidler sent them home , to return today .\', ""The jury \'s foreman told Judge Larry Fidler that it was hung on a 7 - 5 vote .""', ""It was not revealed which way the majority on the jury was leaning .']""]"
2007-09-20,"[""['Deliberations resumed yesterday following a two - day hiatus after the panel said it was split 7 - 5 over a verdict , without saying which way it was leaning .'"", ""The jury in the Phil Spector trial has still not reached a verdict despite new instructions from the judge aimed at ending the deadlock .'"", ""The Los Angeles superior court judge Larry Fidler refused to declare a mistrial after seven days of deliberations in the six - month trial .']""]"
2007-09-26,"['[""Record producer Phil Spector \'s murder trial today ended in a mistrial after the jury declared itself deadlocked .""]']"
2007-09-27,"['[""To the uninitiated , if today \'s news that his murder trial has been declared a mistrial really is the end of the matter ( a retrial is being sought by the Los Angeles district attorney who brought the case ) , it would certainly appear so .""', ""Faced with a 10 - 2 split in favour of conviction , the judge declared a mistrial .'"", ""The legendary 1960s pop producer sat motionless , eyes cast down , as Judge Larry Fidler said the trial was being abandoned .']""]"
2007-10-03,"[""['He remains on $ 1 m ( £ 500,000 ) bail , while the prosecution and defence will reconvene with the judge on October 3 to decide what happens next .']""]"
2007-10-06,"['[\'"" It \\\'s a Saturday afternoon , and a visit to Chener Books on Lordship Lane , East Dulwich leads to a conversation with the friendly man behind the counter , who alongside playing in various indie bands has decided to set up Tome Records . ""\']']"
2007-10-22,"['[""The background : Yesterday \'s new band expressed their love for their hero Phil Spector by constructing a musical homage in his honour .""', ""Phil Spector with his defence lawyers during the trial for the murder of actress Lana Clarkson .'"", ""Photographer : Gabriel Bouys / AP Jack Straw is keen to permit cameras to broadcast high - profile appeals from the new supreme court when it opens in October 2009 .']""]"
2007-10-23,"[""['One Tuesday night in June 2007 , Sarabeth Tucek , an American singer - songwriter and a virtual unknown , got to support Dylan at the Pines Theatre in Look Park , just outside Northampton , Massachusetts .'"", 'One blogger , reviewing the concert , referred to "" the morose and derivative warblings of one Sarabeth Tucek on Tuesday , the worst Dylan opener I \\\'d heard since the metalloid version of Mercury Rev bounded off the walls of Woolsey Hall in Yale in 1991 .\'', ""Sarabeth Tucek ( vocals , guitar ) .']""]"
2007-10-24,"['[""MySpace page Tomorrow \'s new band : Morton Valence .""]']"
2008-02-03,"['[\'The evidence will show that back on Feb. 3 of \\\' 03 , before they even had a cause of death , let alone a manner of death , they had murder on their mind , "" Cutler said .\']']"
2008-02-12,"[""['· At the Jericho , Oxford ( 0871 220 0260 ) , tomorrow .']""]"
2008-03-19,"['[""Fidler \'s response , signed March 19 , asserts that he is perfectly neutral thank - you - very - much and that the motion ought to have been filed during the initial trial .""]']"
2008-04-06,"['[\'Today , alongside established names such as Timbaland and Rick Rubin , a whole new generation of producers is reshaping music .\', ""\' This is an age of producers ', ' wrote the New Yorker \'s pop critic Sasha Frere - Jones recently , and he has a point .""]']"
2008-04-07,"['[""Tomorrow sees the release of Couples , the second album from the Long Blondes , produced by Alkan in \' about five weeks \' .""]']"
