2000-06-06,"['[\'"" The Foreign Office will try to rally support for the move in EU capitals in advance of the crunch decision , which is expected to be taken on Tuesday .\']']"
2000-06-09,"[""['Britain is desperately trying to block a £ 35 m European aid package to Liberia because it believes that its president , Charles Taylor , is actively supporting the rebel campaign in Sierra Leone , Foreign Office officials admitted yesterday .'"", 'The foreign secretary will press for the aid to be "" put on ice "" despite the fact that France , which is soon to assume the EU \\\'s rotating presidency , is reluctant to agree because it is unsure about the precise nature of Taylor \\\'s role in Sierra Leone .\']']"
2000-06-12,"[""['Military sources said an army patrol exchanged fire on Monday with rebels , who had sent out a reconnaissance mission .']""]"
2000-06-13,"[""['Britain succeeded in blocking a £ 35 m European aid package to Liberia yesterday , an act designed to force its president , Charles Taylor , to stop supplying the rebels in Sierra Leone with arms and funds in return for diamonds .'"", ""It was strongly opposed by the European Commission , which believes that it will be ordinary Liberians and not Mr Taylor who will feel the pain .'"", 'Keith Vaz , the British minister for Europe , persuaded a meeting of EU foreign ministers in Luxembourg to put the aid "" on ice "" after several days of intense lobbying by the Foreign Office in EU capitals .\']']"
2000-08-01,"[""['If convicted , the four men , who arrived in the country on August 1 , could face up to 10 years in prison .'"", ""Detailed evidence that the president of Liberia is providing rebel forces in Sierra Leone with guns and equipment in return for diamonds has been presented to the UN by western governments , the Guardian has learned .'"", 'President Charles Taylor is personally "" orchestrating "" a campaign which has taken on a west African dimension , involving Burkina Faso , Guinea and Angola , according to well - placed sources .\', ""He regularly meets leaders of Sierra Leone \'s rebel Revolutionary United Front , including Sam Bockarie and Issa Sesay .""]']"
2000-08-18,"['[""Last Friday \'s arrest of the television crew - two Britons , a Sierra Leonean and a South African - sparked outrage around the world .""]']"
2000-08-20,"[""['The former world footballer of the year is due to play an international at home against Mauritius on Sunday .']""]"
2000-08-21,"[""['Referring to the film crew late on Monday , Mr Taylor said nothing would happen that would violate their rights under the laws of Liberia .'"", 'The four were charged on Monday after authorities reviewed their videotapes and found material deemed to be "" damaging to the Liberian government and the security of the state "" .\']']"
2000-08-22,"[""['The former South African president Nelson Mandela yesterday telephoned the president of Liberia and urged him to release the Channel 4 television crew who are facing espionage charges .'"", ""All four appeared in court again yesterday at a bail hearing in the Liberian capital , Monrovia , but the judge refused bail , saying the suspected crime was too grave .'"", ""On Tuesday night , as international pressure for their release grew , they were taken from the police cells to the feared headquarters of the National Security Agency .'"", 'Mr Mandela told Charles Taylor that even if the Liberian authorities had a watertight case against the four men , "" it would be a wonderful gesture if he could pardon or release the four journalists "" .\', ""Mr Taylor said he needed a day or two to consider the matter , according to Mr Mandela \'s spokeswoman , Zelda La Grange .""]']"
2000-08-24,"[""['On Thursday it was announced that former world footballer of the year George Weah - who plays for Liberia - was to intercede on behalf of the four journalists .']""]"
2000-08-25,"[""['Four Channel 4 journalists charged with espionage in Liberia were released from prison yesterday after a week of international protests and a personal apology from the men and the chairman of the television company to Liberian president Charles Taylor .']""]"
2000-08-26,"['[""The violence was extraordinary ', ' said cameraman Tim Lambon yesterday .""]']"
2000-08-27,"['[""Let me tell you , we met hundreds of people who today are still in those jails , whose families do n\'t even know they are there ."", ""Speaking for the first time of their ordeal , the four men described conditions in the police holding cells of President Charles Taylor \'s Liberia , where they witnessed the torture of a youth , a near - rape and the misery of the long - term inmates . \'""]']"
2001-06-27,"['[""UK government sources indicated last night that the move had Downing Street \'s backing and officials in Brussels say the new hardline approach , likely to be formally agreed in July , enjoys the support of all 15 member states ."", ""Charles Taylor , Liberia \'s controversial president , will be issued a powerful ultimatum by the European Union which could lead to Brussels suspending its annual aid programme to Liberia altogether and putting a £ 35 m aid package into deep freeze ."", ""If Mr Taylor is unable to satisfy the commission and refuses among other things to set up an independent human rights commission , officials say Brussels will sever its annual aid to the country worth £ 16 m and cast Liberia into a diplomatic no - man\'s- land .""]']"
2002-05-13,"['[\'Shelling near the Liberian capital Monrovia yesterday provoked panic among residents , who feared that rebels were about to storm the city .\', ""The attack by a shadowy rebel group on an area just 15 miles from Monrovia was the closest to the capital to date , and further evidence of the looming threat to President Charles Taylor \'s power .""]']"
2002-09-11,"[""['The governments of Liberia and Burkina Faso facilitated an al - Qaida plot to funnel diamonds and weapons through west Africa before and after the September 11 attacks , it was reported yesterday .'"", ""After September 11 the Pentagon sent a special forces team to neighbouring Guinea to snatch the pair , but the plan was scrapped when their identities could not be confirmed .']""]"
2002-09-19,"['[\'The Nigerian force , to be bolstered by other African troops , is intended to establish a "" zone of separation "" between the warring factions , providing a secure environment for relief agencies and preparing the way for a force of 3,000 to 5,000 peacekeepers by September 19 .\']']"
2003-02-14,"['[\'Julian Pettifer London Hans Blix wrote of "" 380 SA-2 missile engines imported outside of the export / import mechanism "" in his report to the UN security council on February 14 .\']']"
2003-03-05,"['[""I do not feel threatened by Saddam ( Threat of war , March 5 ) ; Saddam \'s neighbours feel that he is effectively contained .""', ""Chris Knott Cebu , Philippines · Jonathan Steele ( Comment , March 5 ) dismisses any Iraqi group which enjoys US funding , but is impressed by the Iraqi Communist party .'"", ""His own people may not be happy , but the same could be said for scores of oppressed populations throughout the world , not least in Africa .'"", ""If Mr Blair is so keen on the neo - imperialist policy of regime change , he might start with Charles Taylor of Liberia .']""]"
2003-03-07,"[""['Mr Taylor was indicted by the Sierra Leone tribunal on March 7 2003 for his alleged backing of Sierra Leone rebels during the 1991 - 2001 civil war .']""]"
2003-03-27,"[""['Rebels fought their way to the outskirts of the Liberian capital , Monrovia , yesterday in a renewed effort to oust President Charles Taylor .'"", ""Aid agencies and military officials told Reuters there was gunfire around a Monrovia secondary school and a suburb called Virginia .']""]"
2003-06-04,"[""['Panic swept through the Liberian capital , Monrovia , yesterday after President Charles Taylor was indicted by a UN - backed court for crimes against humanity during the civil war in neighbouring Sierra Leone .'"", 'Although Mr Taylor indicated during the first round of peace talks in Ghana on June 4 his willingness to step down if doing so restores peace , he later insisted he would stay until his term runs out next year .\', ""For his part in the Sierra Leone atrocities , Taylor was indicted by the country \'s UN - backed war crimes court on June 4 .""', 'Peace talks , which had begun on June 4 , were quickly sidelined by fighting that overtook Monrovia when all sides violated a June 17 ceasefire .\', ""The charges , which follow the government \'s loss of nearly two - thirds of the country to two rebel groups which are now within a few miles of Monrovia , were made public as Mr Taylor engaged in peace talks with the rebels in the Ghanaian capital , Accra .""]']"
2003-06-06,"[""['Charles Taylor , the kleptocratic warlord who has presided over Liberia for a decade and exported civil strife along the West African coast , declared his defiance yesterday as rebel fighters closed in on the centre of the capital , Monrovia .'"", ""The attack by rebels from the Liberians United for Reconciliation and Democracy ( LURD ) follows the indictment last week of Taylor by the UN tribunal investigating human rights abuses in Sierra Leone where rebel fighters were backed by Taylor .']""]"
2003-06-07,"['[""We could hear very heavy fighting only three miles from where we are at the EC compound this morning ', ' he said . \'""', ""The attack by rebels from the Liberians United for Reconciliation and Democracy ( LURD ) follows the indictment last week of Taylor by the UN tribunal investigating human rights abuses in Sierra Leone where rebel fighters were backed by Taylor .']""]"
2003-06-08,"['[""Rebel fighters encircled Liberia \'s capital , Monrovia , yesterday , sending tens of thousands of inhabitants fleeing for their lives ."", ""The rebels gave the country \'s president , Charles Taylor , 72 hours to step down .""', ""Refugees said members of Liberians United for Reconciliation and Democracy advanced under heavy fire to recapture the key Saint Paul river bridge just hours after the defence minister had vowed to root out pockets of resistance .']""]"
2003-06-09,"[""['French military helicopters evacuated foreigners from Monrovia , the besieged capital of Liberia , yesterday , ferrying them to a ship waiting in the Atlantic .'"", ""The evacuations came as rebels fighting to oust President Charles Taylor bore down on the capital .'"", ""Explosions sounded in the distance and French forces stood guard as helicopters took off from the EU compound , where foreign residents had gathered .']""]"
2003-06-17,"['[""The death toll from street fighting has risen to 700 following the collapse of a June 17 ceasefire between President Taylor \'s supporters and rebel forces which now control two - thirds of the countryside .""', ""The ceasefire is the fourth such truce declared by the group since a June 17 peace deal that was supposed to halt fighting .'"", 'The information about the ceasefire was delivered to the forces at six o\\\'clock ( 0600 GMT ) this morning , "" the Lurd spokesman said .\', ""Taylor indicted by UN - backed war crimes court in Sierra Leone for his alleged role in fuelling civil war · June 17 Liberia \'s warring factions sign ceasefire leading to 30 days of talks to form transition government without Taylor · July 4 Under US pressure to quit , Taylor says he has agreed to step down ; two days later he accepts Nigerian offer of asylum ·""]']"
2003-06-24,"['[""With central Monrovia too dangerous to pass through , and the city \'s northern suburbs cut off since late on Tuesday , Mr Parker suggested that the toll of dead and wounded would be much higher ."", ""The Lurd \'s march on Monrovia on Tuesday wrecked a week - long ceasefire agreement between the government and two rebel groups .""]']"
2003-06-25,"['[""Tens of thousands of terrified civilians fled through a battle zone in Monrovia yesterday , as fresh clashes for Liberia \'s capital threatened to end the rule of its president , Charles Taylor .""', ""That agreement was in tatters yesterday with fighting never ceasing outside Monrovia and half the capital held by the LURD .'"", 'David Crane , chief prosecutor at the international war crimes tribunal in Freetown , which indicted Mr Taylor , said yesterday : "" As my father used to say , right is right . ""\', ""The mob \'s cries followed a similar request from Sir Jeremy Greenstock , British ambassador to the UN , on Wednesday ."", ""The renewed fighting followed Mr Taylor \'s vow last week to remain in power , repudiating a peace agreement signed just days before .""]']"
2003-06-26,"['[\'A mob deposited seven corpses outside the US embassy in Monrovia yesterday , urging America to intervene in a battle for the Liberian capital that has claimed about 300 lives in three days .\', ""The renewed fighting followed Mr Taylor \'s vow last week to remain in power , repudiating a peace agreement signed just days before .""]']"
2003-06-27,"['[""Heavy artillery and small - arms fire pounded Monrovia yesterday as a four - day battle for the city degenerated into scenes of random violence and widespread looting by the army of Liberia \'s besieged president and indicted war criminal , Charles Taylor .""]']"
2003-07-01,"[""['President Charles Taylor of Liberia , indicted for war crimes in neighbouring Sierra Leone and besieged by rebel forces , will stand down if the case against him is dropped , one of his ministers said yesterday .']""]"
2003-07-02,"['[\'"" It was not clear last night whether the Liberian president \\\'s departure was a precondition for the marine deployment .\'', ""Mr Bush also called for the Liberian president , Charles Taylor , to step down and leave the country , as an essential precondition for restoring peace .'"", ""Mr Bush also called for the Liberian president , Charles Taylor , to step down and leave the country as an essential precondition for restoring peace .']""]"
2003-07-03,"['[""An announcement on the deployment of US troops is expected today or tomorrow , ahead of the president \'s first visit to Africa next week ."", ""An announcement on the deployment of US troops is expected today or tomorrow , ahead of the president \'s first visit to Africa next week .""]']"
2003-07-04,"[""['The US said today it would send a team of military experts to the war torn west African nation of Liberia to decide whether American troops should be sent as part of a peacekeeping force .'"", ""Peace talks resumed today , with chief mediator and former Nigerian junta leader Abdulsalami Abubakar meeting rebel envoys in Accra , the capital of Ghana .'"", 'An aide to the Nigerian president , Olusegun Obasanjo , speaking on condition of anonymity in the capital of Abuja , confirmed to the Associated Press today that Nigeria has offered Mr Taylor "" temporary asylum "" on the condition he would eventually depart for a third country .\'', ""Charles Taylor , the Liberian president , under siege from rebels in the capital Monrovia , yesterday renewed his promise to step aside and seek asylum in Nigeria .'"", ""Mr Taylor , who has been in power for six years , said yesterday he would only relinquish power when an international force arrived .'"", 'White House press secretary Ari Fleischer said the team would "" work with nations in the area "" to determine the best approach to ending the rebel warfare .\'', 'A senior Nigerian government official said President Taylor had accepted an offer of asylum . ""\'', '[ He ] asked to be given 40 days , but Nigeria said it should be some time this month , "" said the official .\']']"
2003-07-06,"['[\'Liberia \\\'s embattled president , Charles Taylor , accepted an offer of asylum in Nigeria yesterday but gave no indication of when he would leave and insisted that it must be an "" orderly exit from power "" .\'', ""The court told Reuters last night that it would pursue Mr Taylor even if he went to Nigeria .'"", ""Last night the main rebel faction , Liberians United for Reconciliation and Democracy , remained sceptical that Mr Taylor would go .'"", ""After talks at Monrovia airport Mr Taylor and Mr Obasanjo warned that too hasty a departure could spark new fighting in Liberia , where hundreds died in a failed rebel push into the capital in June .']""]"
2003-07-07,"[""['After talks at Monrovia airport Mr Taylor and Mr Obasanjo warned that too hasty a departure could spark new fighting in Liberia , where hundreds died in a failed rebel push into the capital in June .']""]"
2003-07-17,"[""['The Archbishop of Monrovia , on a diplomatic visit to London , called on Tony Blair yesterday to help persuade the Americans to send a peace - keeping force to Liberia .'"", ""After meetings at the Foreign Office Archbishop Michael Francis said that the ceasefire between the rebel forces encircling Monrovia , the capital , and the militia backing President Charles Taylor was in imminent danger of breaking down .'"", '"" I hope Mr Blair will bring up the Liberian situation with Mr Bush during his visit to Washington . ""\']']"
2003-07-19,"[""['With no running water since Saturday , Monrovians are depending on too few wells , many of which are contaminated .'"", ""The bridge is one of three key crossings fought over since Saturday .'"", ""Insurgents launched their third attack in two months on the capital on Saturday .']""]"
2003-07-20,"[""['But the rebels , armed with mortars and heavy machine guns , encountered only light resistance yesterday , and they now control the port and northern districts .'"", ""Rebels renewed their assault on the Liberian capital , Monrovia , at the weekend , sending thousands of civilians fleeing and shattering the fragile ceasefire before peacekeepers arrive .']""]"
2003-07-21,"['[\'Delegates meeting in Ghana are expected to decide today whether to accept a peace plan which would pave the way for an outside force of African troops .\', ""Monday \'s shelling had marked the heaviest day of fighting since June , and claimed heavy casualties .""', ""Rebels renewed their assault on the Liberian capital , Monrovia , at the weekend , sending thousands of civilians fleeing and shattering the fragile ceasefire before peacekeepers arrive .'"", ""They took a bridge in the western suburbs about three miles from the city centre .'"", ""Speaking from the balcony of his mansion , President Charles Taylor said his forces would fight to the last man .']""]"
2003-07-23,"['[\'Liberian rebels took control of a key bridge in the capital , Monrovia , yesterday before being beaten back by government troops .\', ""Yesterday , in Accra , Ghana , one of Mr Taylor \'s top aides pledged that the embattled former warlord would leave the day that Nigerian troops arrive ."", ""Swiss authorities said yesterday that they had frozen £ 913,000 in bank accounts linked to Mr Taylor \'s associates ."", ""The move by the rebel Liberians United for Reconciliation and Democracy aimed to cut off President Charles Taylor \'s remaining forces from their supply bases .""', ""As the fighting raged , the economic community of west African states , Ecowas , promised to send 1,300 Nigerian troops as the first part of a larger regional peacekeeping force .']""]"
2003-07-25,"[""['Renewed shelling today plunged the Liberian capital , Monrovia , into a state of terror and killed 11 civilians , including several children .'"", 'Government forces briefly had taken the bridge today , for the first time in the latest rebel attack on Monrovia .\', ""Heavy shelling hit the diplomatic neighbourhood around the US embassy , where thousands of refugees have taken shelter from the rebel forces fighting to wrest power from Liberia \'s controversial president , Charles Taylor .""', ""The rebels and government forces have each accused the other of shelling the densely populated city .'"", ""Shells , mortars and gunfire ripped through the Liberian capital on a seventh day of fighting , as rebels continued to press the forces of President Charles Taylor .'"", ""More than two dozen people were killed and many more wounded by a mortar barrage near the US embassy in the capital , Monrovia .']""]"
2003-07-26,"['[\'"" Today , I did or der our military , in limited numbers , to head into the area to help prepare the arrival [ of African peacekeepers ] to relieve human suffering . ""\'', ""Shells , mortars and gunfire ripped through the Liberian capital on a seventh day of fighting , as rebels continued to press the forces of President Charles Taylor .'"", ""More than two dozen people were killed and many more wounded by a mortar barrage near the US embassy in the capital , Monrovia .']""]"
2003-07-27,"[""['Having rejected a US appeal for a ceasefire on Sunday , the group tried to tighten the noose around the capital yesterday by crossing three bridges into government - held territory .']""]"
2003-07-28,"['[\'Liberian rebels seized the city of Buchanan and attacked the town of Gbarnga yesterday in a two - pronged offensive which paved the way for intensified assaults on the capital , Monrovia .\', ""West African leaders and officials from the UN and US were last night expected to announce a date for a Nigerian - led force to intervene , but the rebels \' swift advance threatened to overtake the peacekeeping deployment .""', ""Leaders tell Taylor to go West African leaders meeting in Ghana have called for the deployment of a Nigerian vanguard peacekeeping force to Liberia by Monday at the latest , and the departure of President Charles Taylor within three days of that .'"", ""A spokesman for the Liberians United for Reconciliation and Democracy ( Lurd ) delegation at peace talks in Ghana told Reuters the ceasefire would last at least 48 hours , and could be extended to seven days pending the arrival of peacekeeping troops .'"", 'Lurd rebels have been battling government forces loyal to President Charles Taylor in the capital Monrovia for the past 11 days .\', ""President Charles Taylor \'s regime buckled as the rebels made unexpected and apparently easy gains in the provinces as the battle for the capital entered its 10th day .""]']"
2003-07-29,"['[""The main rebel force in Liberia today declared a unilateral ceasefire and said it would pull its troops back to Monrovia \'s port until west African peacekeepers arrived .""]']"
2003-08-01,"[""['The UN security council approved a multinational force on August 1 , with plans for UN peacekeepers to take over in few months .'"", ""More than 1,000 people have died in fighting in the capital Monrovia in the past fortnight .'"", ""The statement did not make clear whether Mr Taylor had agreed to the timetable .']""]"
2003-08-02,"[""['It is hoped the first Nigerian troops will arrive on August 2 .'"", 'On Saturday evening , the president decided to end the stalemate in a grab for strategic territory before peacekeepers arrived . ""\']']"
2003-08-03,"['[""The attack resumed last night but few expected a breakthrough from Mr Taylor \'s lost souls ."", ""Two main rebel groups have succeeded in pinning Mr Taylor \'s government into a final stronghold : the capital , Monrovia .""]']"
2003-08-04,"['[""Charles Taylor , Liberia \'s indicted war criminal president , bears a great deal of responsibility for the murderous wars to have wracked not only his own country but also the neighbouring west African states of Sierra Leone , Ivory Coast and Guinea .""', 'What is the war about ?\', ""Rebel forces backed by neighbouring countries are fighting to oust Liberia \'s warlord - turned - president , Charles Taylor .""]']"
2003-08-05,"['[\'In its application to the world court , which was submitted yesterday , Liberia alleges that the arrest warrant "" violates a fundamental principle of international law providing for immunity from criminal proceedings [ in ] foreign criminal jurisdictions of an incumbent Head of State "" .\'', ""Its main contention is that President Taylor has immunity from prosecution as a head of state .']""]"
2003-08-06,"['[\'According to a statement issued today by the International Court of Justice ( ICJ ) in the Netherlands , Liberia has asked it to order the immediate "" cancellation and/or withdrawal "" of an indictment and arrest warrant issued by Sierra Leone \\\'s UN - backed war crimes court against Mr Taylor .\'', 'Helicopters dropped the first US troops into Liberia yesterday , but President George Bush warned that a larger force would not follow the seven marines until the Liberian president , Charles Taylor , had left the country .\', ""The Liberian government has asked the world court to prevent Sierra Leone pursuing war crimes charges against Liberia \'s embattled president , Charles Taylor .""', ""Crowds calling for his head , the American ambassador chatting up the rebels , helicopters disgorging foreign troops into the capital : you might think President Charles Taylor was having a bad week .'"", 'Asked whether Mr Taylor \\\'s departure was a condition for a larger US deployment , Mr Bush said : "" Yeah , we would like Taylor out . ""\']']"
2003-08-07,"['[\'Asked whether Mr Taylor \\\'s departure was a condition for a larger US deployment , Mr Bush said : "" Yeah , we would like Taylor out . ""\']']"
2003-08-08,"[""['Yesterday , council workers cleared weeds from a street that had seen the apocalypse , the buildings blackened shells , the cars rusting carcasses .'"", 'His family was yesterday rumoured to be preparing to flee to Johannesburg .\', ""Yesterday staff lounged on the grass outside the studios , wondering what happens next . \'""', ""Yesterday the bodies were still there , but had been covered in a white powder , as if they died rolling in flour .'"", 'More than 600 rapes have been documented in Monrovia since July , but that is thought to be a small fraction of the real figure .\', ""The victims say that as President Charles Taylor \'s regime has crumbled , fighters on both sides have treated the female civilian population as booty , thinking it may be their last chance to exploit the anarchy before the peacekeepers arrive .""', ""He began with dreams of an empire , but in his final hours Charles Taylor is little more than President of the republic of downtown Monrovia .']""]"
2003-08-09,"[""['He plans to address the nation today , but there is no electricity and , in any case , most televisions and radios are destroyed or looted .'"", ""He began with dreams of an empire , but in his final hours Charles Taylor is little more than President of the republic of downtown Monrovia .']""]"
2003-08-10,"['[""Taylor \'s 14-year career as one of Africa \'s big men is due to end at 11.59am tomorrow , when he bows to his enemies and cedes power .""', ""Mr Taylor has promised to hand over power at 11.59am and head into exile , raising hopes that west Africa can escape a decade - long cycle of violence and instability .']""]"
2003-08-11,"[""['Mr Taylor , who has accepted an offer of asylum from Nigeria , has agreed to step down on August 11 .'"", ""Mr Taylor , pressured by Washington and regional leaders as well as the two rebel groups who control most of the country , has agreed to resign on August 11 .'"", 'It is perhaps with such such statements in mind that the president of Ghana , John Kufuor , also chairman of the west African community Ecowas , attempted to limit political - and military - fallout from the appointment with his announcement today that Mr Blah will serve in office until an interim government is established in October .\', ""Charles Taylor , Liberia \'s warlord president , finally stepped down today , prompting one rebel group to declare the country \'s war over .""', ""Mr Blah today waited with Liberian and regional officials for Mr Taylor to arrive at a velvet - draped room in his heavily - guarded mansion which , like the rest of the capital , Monrovia , is without electricity .'"", ""Aides said that Mr Taylor was expected in the Nigerian capital , Abuja , today .'"", 'Under mounting pressure from the US and west African , nations , Mr Taylor promised to leave power today .\', ""One of Africa \'s most brutal regimes is due to end today when Charles Taylor steps down as president of Liberia , giving a war - ravaged region a fragile opportunity for peace ."", ""South Africa \'s Thabo Mbeki and Nigeria \'s Olusegun Obasanjo are among the African heads of state expected at today \'s ceremony in an effort to lend prestige and dignity to Mr Taylor \'s resignation - and to encourage his departure .""', 'August 11 Taylor hands control to former vice - president Moses Blah\', ""Charles Taylor stepped down as president of Liberia and flew into exile last night as three US warships neared the country \'s coast , boosting hopes that US marines would join Nigerian- led peacekeepers enforcing a fragile ceasefire ."", ""Besieged in his capital , and indicted for war crimes by a UN - backed tribunal in Sierra Leone , he had little choice but to accept the haven offered by Nigeria \'s President Olusegun Obasanjo , who greeted him at Abuja airport last night ."", ""It added up to a sour sequel to Monday \'s scenes of hope and relief when President Taylor kept a promise to resign and head into exile , paving the way for an end to three years of civil war which has left the population famished and destitute ."", ""The signing of the accord concludes a dramatic week of momentous events in Liberia , beginning with Mr Taylor \'s resignation on August 11 and his flight into exile in Nigeria .""', 'Mr Taylor , widely blamed for the violence that engulfed Liberia for the last 14 years , flew into exile in Nigeria on August 11 .\', ""It has been an eventful summer for Moses Blah , who entered it as Liberia \'s vice - president .""', ""He had been delayed at the airport , where he was welcoming dignitaries including the South African president , Thabo Mbeki , and the Ghanaian president , John Kufuor , to the handing - over ceremony .'"", ""Mr Taylor has promised to hand over power at 11.59am and head into exile , raising hopes that west Africa can escape a decade - long cycle of violence and instability .'"", ""The warlord - turned president has bowed to pressure from the international community as well as rebels who control most of the countryside and much of the capital , Monrovia .'"", ""Waving a white handkerchief to wailing supporters , Mr Taylor boarded a plane for Nigeria , leaving a country ravaged by 14 years of war and chaos but relieved that he had kept his promise to go .'"", ""The warlord turned president bowed to intense pressure from western and African leaders as well as the rebels who control most of the countryside and much of the capital , Monrovia .']""]"
2003-08-12,"['[""Fresh fighting broke out in Liberia yesterday as rebels advanced towards Monrovia \'s international airport , dashing hopes of an immediate end to conflict in the wake of Charles Taylor \'s departure ."", ""A ceasefire in the capital has more or less held over the past week but fighting in Liberia \'s second city , Buchanan , has spread , with the rebel Movement for Democracy in Liberia , known as Model , pushing towards the international airport outside Monrovia yesterday .""', 'A fresh twist was added yesterday when Lurd rebels announced they wanted their leader , Sekou Damate Conneh , to become president .\', ""The prospects for an end to Liberia \'s blood - letting brightened considerably [ on Tuesday ] with President Charles Taylor \'s resignation and flight to Nigeria ..."", ""The day after the grim farce of ex - president Charles Taylor \'s flight from Monrovia , international aid agencies have rushed to tackle the human tragedy which he left behind .""]']"
2003-08-13,"['[\'This Day , Nigeria , August 12 "" [ Nigerian ] President Olusegun Obasanjo\\\'s ... mission was the seemingly impossible task of persuading the notorious accord - breaker , Mr Taylor , not only to step down , but to seek asylum in Nigeria ...\'', 'Although Nigeria has granted him sanctuary , Mr Taylor must eventually be brought to justice ... ""\']']"
2003-08-14,"[""['General Seyou Sheriff signed a written declaration promising to hand over the rebel - held zones of the city to peacekeepers at noon tomorrow .'"", ""On Thursday , rebels lifted their siege of Monrovia , allowing vital food and aid to flow .']""]"
2003-08-18,"['[""Rebels and the government signed a peace deal one week after Mr Taylor \'s departure , on August 18 , setting up Mr Bryant \'s tenure .""]']"
2003-08-19,"[""['Just a week after they forced warlord Charles Taylor into exile , Liberian rebel groups signed a peace accord today with government officials to end their three - year insurgency .'"", ""The accord , signed in the Accra , Ghana , ends a war that has left thousands dead and forced many Liberians to flee their homes .'"", ""It calls for the establishment of a two - year transitional government which will lead Liberia into elections .']""]"
2003-10-13,"['[\'Liberians cheered his return to Monrovia yesterday , brought back by a Ghana air force jet for the first time since Mr Taylor left .\', ""Liberia \'s warring factions chose Mr Bryant , a businessman regarded as politically neutral , as leader in August during the peace talks that followed warlord president Charles Taylor \'s exile .""]']"
2003-10-14,"['[""Gyude Bryant was sworn in today as the head of Liberia \'s transitional government , charged with leading the country out of 14 years of war and into democratic elections .""', ""Mr Bryant today took an oath before West African leaders and Liberians in the capitol rotunda of bullet - riddled Monrovia .'"", ""In a statement released today from Nigeria , Mr Taylor rejected accusations from the UN that he continued to meddle in politics in Liberia and gave assurances that he was behind Mr Bryant .'"", 'Mr Bryant , 54 , will serve a two - year term as chairman - not president - of the transitional power - sharing government .\', ""Liberia \'s warring factions chose Mr Bryant , a businessman regarded as politically neutral , as leader in August during the peace talks that followed warlord president Charles Taylor \'s exile .""]']"
2004-05-31,"[""['Blast at Karachi mosque kills 14 A bomb exploded in a Shia Muslim mosque in Karachi yesterday , killing at least 14 people .'"", ""The exiled Liberian leader Charles Taylor does not have immunity from prosecution for war crimes in Sierra Leone , a UN - backed court ruled yesterday .'"", ""The blast hit the Ali Raza Imam Bargah mosque during evening prayers , a day after a senior Sunni cleric was shot dead in the Pakistani city .'"", ""· Agencies , Karachi No immunity for Taylor']""]"
