2002-02-15,"[""['Tony Blair today leaves the rows over the Romanain steel deal and Jo Moore behind him , as he flies to Rome for a bilateral summit with Italian prime minister Silvio Berlusconi .'"", 'Ahead of Friday \\\'s meeting in Rome , Downing Street said : "" Obviously the summit is a further demonstration of our willingness to work with Italy . ""\'', 'Tony Blair and Silvio Berlusconi sealed an alliance yesterday by making a joint declaration to champion economic liberalisation in the European Union .\', ""Mr Berlusconi \'s aides hailed Mr Blair \'s visit to Rome yesterday , the first Anglo - Italian summit since 1999 , as the start of an axis between two leaders who shared a vision of a competitive Europe liberated from over - mighty trade unions and state protectionism ."", ""Yesterday \'s meeting was a public relations gift for Mr Berlusconi in his standoff with trade unions over labour reforms .""', 'Mr Blair said yesterday : "" Some of the old distinctions between right and left are no longer as valid as they were 30 or 40 years ago . ""\'', 'After their meeting on Friday , Sr Berlusconi told the press that "" we see eye to eye on all the matters that were raised "" .\'', 'After their meeting on Friday , Sr Berlusconi told the press that "" we see eye to eye on all the matters that were raised "" .\'', 'Switzerland has rebuffed Silvio Berlusconi by blocking an accord which critics said was intended to protect the Italian prime minister from cross - border judicial investigations .\', ""The Swiss government delayed ratifying a bilateral treaty - agreed in 1998 - after amendments were made by Mr Berlusconi \'s centre - right coalition that would have restricted cooperation between magistrates .""', ""In a long pre - arranged meeting , the two leaders are expected to swap ideas about opening up the labour and energy markets in Europe .'"", 'However , Mr Blair is expected to be somewhat formal in his handlings with the Italian premier , who is currently embroiled in several controversies in Italy over his business and media empire .\', ""The British and Italian prime ministers promised to form a united front in pursuing more flexible labour and energy markets - a goal likely to be opposed by Germany and France at the EU \'s annual economic summit next month .""]']"
2002-02-18,"['[\'"" Information will be objective and without privileging one side and penalising the other - as has been the case up to today .\'', 'A new board sympathetic to the ruling centre - right coalition is expected to be appointed this week , paving the way for a political tilt in news , current affairs and drama programmes .\', ""Mr Berlusconi owns Italy \'s largest private television network , Mediaset , and with the state - owned Rai he will directly or indirectly control about 90 % of the country \'s television market .""', ""State and corporate power are fusing almost everywhere on earth , but in Italy they have condensed into the stocky figure of a single man .'"", ""Silvio Berlusconi , the prime minister , is worth around £ 10bn .'"", ""He has interests in just about every lucrative sector of the Italian economy .'"", ""State and corporate power are fusing almost everywhere on earth , but in Italy they have condensed into the stocky figure of a single man .'"", ""Silvio Berlusconi , the prime minister , is worth around £ 10bn .'"", ""He has interests in just about every lucrative sector of the Italian economy .']""]"
2002-03-10,"['[""The scene was filmed for news programmes controlled by Mr Berlusconi \'s television networks but yesterday they opted not to broadcast it , again probably wisely .""', ""Yesterday thousands of people , among them the leftwing film - maker Nanni Moretti , joined hands to form human chains around the offices of the state television company , RAI , in many major cities .'"", ""The navy was accused of standing idly by as the immigrants appealed for help and sang songs from their homelands to give them courage .'"", 'In the end it was flowers , rather than tomatoes and cabbages , that rained on Roberto Benigni .\', ""The Oscar - winning director and star of Life is Beautiful was treated to a standing ovation at the end of a half - hour comic monologue ranging from vulgar farce to political satire via Dante \'s verses in praise of the Madonna ( the mother of Christ , rather than the Italo - American pop singer ) .""', 'Jose - Maria Aznar , the Spanish prime minister , coined a smart and catchy slogan when he took over the EU presidency in January , calling for "" more Europe "" as the goal for his six months in the rotating hot seat .\'', 'It will not be for want of trying by the ultra - liberalising trio known as BAB , who remain committed to giving the EU "" the world \\\'s most competitive and dynamic knowledge - based economy by 2010 "" - to narrow the yawning gap in growth , productivity and employment between Europe and America .\']']"
2002-03-17,"['[\'When Juventus , the most vibrant side in Europe for most of the last decade , played Verona at the Stadio delle Alpi on Sunday , only 2,529 people paid to go through the turnstiles .\', ""For optimists who retained the illusion that New Labour is a benign political force , Tony Blair \'s alliance with Silvio Berlusconi should provide an overdue education ."", ""If they can force themselves to see clearly - a huge \' if \' , I grant you - they will gawp as every good thing they thought they knew about their leader melts before their eyes .""', 'Blair and , I regret to say , Gordon Brown are now at one with the heirs of Mussolini .\', ""Silvio Berlusconi \'s dominance of private and public media in Italy has sparked concerns that he could abuse that power to promote a rightwing agenda through newspapers , television and film .""', ""His Fininvest holding company holds controlling stakes in film production companies , publishing houses and television networks , projecting unrivalled influence over public opinion .'"", 'No other western leader has such a concentration of power .\', ""Short of Silvio Berlusconi forcing all foreign players to be replaced by topless dancing girls , it \'s hard to imagine how Italian football might lose any more prestige this season .""', 'Only one Serie A side , Roma , has a chance of qualifying for the Champions League quarter - finals .\', ""And with both Inter and Milan struggling in the Uefa Cup , memories of Calcio \'s European dominance is fast receding .""]']"
2002-03-24,"['[""The top two now meet next Sunday in Milan , and it has n\'t escaped Hector Cuper \'s notice that the three points on offer might prove handy .""', '"" We need to play a great match next Sunday , as I believe Inter - Roma will be a decisive match , "" the Inter coach said .\'', ""Italy had been the guest of honour at the 22nd annual Paris Book Fair , but has withdrawn after a demonstration against the Italian prime minister , Silvio Berlusconi , upset the government .'"", 'Italy \\\'s under - secretary of culture , Nicola Bono , described the demonstrations as "" mortifying "" and withdrew the government \\\'s participation from the fair .\'', 'The Italian prime minister , Silvio Berlusconi , faces an uphill struggle to push through his promised liberalisation of the labour market after a weekend in which two million people protested on the streets of Rome .\', ""The sea of red flags filling the Circus Maximus , where chariots raced in Roman times , was a personal triumph for Sergio Cofferati , the leader of the CGIL , the country \'s biggest trade union , who organised the event despite the doubts of many of his political allies .""]']"
2002-06-06,"['[\'Tony Blair \\\'s ambitious plans to revitalise the centre left in Europe and the US gets a nasty jolt today as his Italian counterpart , Silvio Berlusconi - symbol of the new rightwing populism sweeping the continent - praises him for "" following Thatcher \\\'s path "" .\'', ""· In our G2 cover story yesterday about Silvio Berlusconi we referred to him in a headline and throughout the text as the president of Italy .'"", 'Mr Berlusconi \\\'s remarks , in an interview with the Guardian , come as the prime minister prepares to greet former US president Bill Clinton and other centre - left leaders from both sides of the Atlantic , for a three - day policy "" wonkathon "" near Chequers .\'', 'In the wake of George Bush \\\'s victory over Mr Clinton \\\'s deputy , Al Gore , and a string of rightwing gains in Europe , Mr Blair is bringing ideological allies together to examine why they "" win the arguments but are losing the elections "" .\'', ""The president is Carlo Azeglio Ciampi .']""]"
2002-08-07,"['[""Italy \'s state broadcaster has reduced the space devoted to the opposition on television news programmes by 10 % since coming under the control of the centre - right government of Silvio Berlusconi , the opposition Daisy party said yesterday .""', 'Lastminute.com yesterday reported reduced losses for the quarter to June 30 and vowed it was on track to reach profitability in the current quarter .\', ""The prime minister of Italy enjoys the backing of a solid parliamentary majority , made up of docile and accommodating MPs , and is lucky enough to be the country \'s richest man and owner of its largest commercial broadcasting group ."", ""But the conflict of interests arising from Silvio Berlusconi \'s current combination of powers pales into insignificance beside the really alarming conflict of his interests : his struggle with the judiciary .""', 'Mr Berlusconi owns the three main commercial television channels in Italy , and as prime minister now has indirect control of the state broadcaster RAI , giving him influence over about 90 % of the country \\\'s broadcasting system . ""\'', 'RAI news programmes are increasingly the voice of the government , while the space reserved for the opposition has been drastically reduced , "" said the Daisy party \\\'s media spokesman Paolo Gentiloni .\', ""Sign up here to get the Media briefing emailed to you by 9 am If you have any difficulty subscribing or unsubscribing , please click here for help THE GUARDIAN Italy \'s state broadcaster has reduced the time devoted to political opponents of prime minister Silvio Berlusconi by 10 % since it came under his control , according to an opposition party .""', ""P23 FINANCIAL TIMES']""]"
2002-09-11,"[""['His protection had been withdrawn as an economy measure and in the light of new priorities set by the September 11 attacks on America .'"", ""After September 11 , he was hurt that he was left out of early crisis audiences attended by Blair and Chirac .'"", 'And after September 11 , his remarks about Islam , and the observation that the west "" is bound to occidentalise and conquer new people "" , caused uproar .\'', ""Mr Blair said he was not basing his case on links between al - Qaida in Iraq and the attack on New York on September 11 but he hinted that Colin Powell , the US secretary of state , will provide evidence of an al - Qaida presence inside Iraq .'"", ""But many fear that his comment that the west was superior to Islam caused irreversible diplomatic damage after September 11 .'"", ""Before September 11 , Blair was a cosy fixture on the European scene , spending his holidays in France and Italy .'"", ""11 September 2002 -']""]"
2002-12-05,"[""['Executives resume talks with the government and unions on the lay - offs today .'"", ""Off - the - cuff advice from Silvio Berlusconi , the Italian prime minister , on how Fiat should solve its financial crisis - including changing the management and scrapping the Fiat marque - has infuriated the Turin carmaker .'"", '"" If I was free from government responsibilities I would offer to take it in hand myself , "" Mr Berlusconi said .\'', 'He argued that Fiat , whose sales fell by more than 20 % in the first 11 months of the year , had shown insufficent faith in the future but could still overcome the crisis with the right management .\', ""Antonino Giuffre , a powerful boss who began collaborating with magistrates in the summer , said the mafia decided to back Mr Berlusconi \'s Forza Italia party from its foundation in 1993 , in exchange for help in resolving the mafia \'s judicial problems .""', ""The testimony was given last month to Palermo prosecutors , and published by Italian newspapers yesterday .']""]"
2003-01-30,"[""['Mr Bush was speaking after meeting Italian president Silvio Berlusconi - one of eight European leaders to back the US position in articles in the Times and the Wall Street Journal today .'"", ""But another US ally , Canada , today objected to any unilateral action by the US against Iraq .'"", ""Another world figure to raise his voice against the war today was the former president of South Africa , Nelson Mandela .'"", ""Diplomats at the UN security council yesterday signalled that support was growing within the Bush administration that a date should be set for the phoney war to end .'"", 'Mr Bush raised the deadline option with the Italian prime minister , Silvio Berlusconi , yesterday , underlining that it would be fixed in a matter of "" weeks not months "" .\'', 'For the sake of peace , this issue has to be resolved , "" Mr Bush said yesterday , adding that if President Saddam chose to quit Iraq and go into exile he would welcome that .\'', 'In a letter published yesterday across Europe , Mr Blair joined hands with Spain , Italy and several eastern European countries to urge unity with America - a clear dig at the so - called "" old Europe "" of France and Germany , which have so far been more resistant to the rush towards war .\'', ""Last night Mr Blix confirmed that there were no signs yet of increased cooperation from Iraq .'"", 'Vladimir Putin Pass notes took on the might of the Russian leader on 30 January 2003 , tackling the thorny issue of house elf resemblance .\', ""Ever since White House spokesman Ari Fleischer mentioned Italy among the European countries it expected to support a war on Iraq , Italy \'s prime minister Silvio Berlusconi has walked a transatlantic tightrope .""', ""This call for Italy , along with Spain and eastern European countries , to play the hawk alongside Britain and the United States , has left the Italian prime minister facing a clamour for peace from determined doves on the opposition left and the risk of further dividing European Union opinion on the war .'"", '"" I will carry out my duty as prime minister right to the very end ... without ever betraying the mandate I was given by my electorate , "" he said in a stern - faced television address to the nation .\'', 'The defiant comments came the day after Italy \\\'s supreme court rejected the prime minister \\\'s appeal for his corruption trial to be moved to Brescia , on the basis that Milan \\\'s "" leftwing "" judges were biased .\'', 'The US president , George Bush , has said he would give diplomacy over Iraq "" weeks , not months "" - but that he would welcome the exile of Iraqi leader Saddam Hussein . ""\'', 'For the sake of peace , this issue has to be resolved , "" Mr Bush said , in an effort to increase pressure on a divided international community .\']']"
2003-02-17,"[""['The report , which has not been officially released but was leaked yesterday to Reuters news agency , is highly embarrassing to Mr Berlusconi , who is due to meet the UN secretary general , Kofi Annan , in Rome today .'"", 'Mr Berlusconi , who was in Brussels yesterday for an EU summit , made no comment .\', ""Mr Berlusconi has also been a staunch supporter of Mr Blair \'s stand on the issue , speaking up at the emergency EU summit in Brussels on Monday against the French position .""', 'Silvio Berlusconi has been accused in a UN report of undermining the Italian judiciary and acting as if he is "" above the law "" .\'', ""The report criticises the prime minister , who is on trial for corruption , for scorning the judges , manipulating the legal system to his personal advantage and delaying much - needed judicial reforms .'"", ""With millions on the streets of Rome protesting , Italian leader Silvio Berlusconi is a worried man .']""]"
2003-07-02,"['[\'Protests are expected tomorrow when he formally sets out his plans in the European parliament in Strasbourg , where many MEPs are deeply concerned about the prime minister \\\'s concentration of media power . ""\'', ""The controversial Italian prime minister , Silvio Berlusconi , today assumed the EU council presidency , and immediately provoked furious controversy saying a German MEP should take a film role as a Nazi concentration camp leader .'"", ""Silvio Berlusconi , the billionaire Italian prime minister , spectacularly confirmed widespread fears of a rocky ride ahead for his European Union presidency yesterday when he suggested that a German MEP should star in a film about a Nazi concentration camp .'"", 'The chancellor told the German parliament that Mr Berlusconi \\\'s comments , made during an address to the European parliament in Strasbourg yesterday , were "" completely unacceptable "" . ""\'', 'Mr Berlusconi \\\'s comments in the European parliament in Strasbourg on Wednesday were "" inappropriate and completely unacceptable "" , Mr Schröder added .\', ""Mr Berlusconi \'s jibe followed criticism on Wednesday from a German MEP , Martin Schulz , over the Italian prime minister \'s use of an immunity law to sidestep bribery charges .""', 'He looked ashen - faced in the European parliament in Strasbourg on Wednesday when the billionaire media magnate and prime minister rounded on German MEP Martin Schulz and suggested he play a guard in a film about Nazi concentration camps .\', ""Mr Berlusconi was giving a speech inaugurating his country \'s six - month presidency of the EU to assembled MEPs , but his plans for Italy \'s tenure of the union were completely overshadowed by a comment made to a German socialist MEP , Martin Schulz , in the subsequent question - and - answer session .""', 'In response to a question from Mr Schulz alleging a conflict of interest between his political office and his extensive Italian media interests , Mr Berlusconi replied : "" Mr Schulz , I know there is in Italy a man producing a film on the Nazi concentration camps .\'', 'The incident was triggered by Martin Schulz , leader of the German socialists in the 626-member assembly , who had attacked Mr Berlusconi \\\'s use of an immunity law to sidestep bribery charges . ""\'', 'Mr Schulz , I know there is a producer in Italy who is making a film on Nazi concentration camps , "" the prime minister retorted .\'', 'Mr Berlusconi "" expressed his regret about the choice of this expression and comparison , "" Mr Schröder told reporters in Berlin after speaking to Mr Berlusconi by telephone . ""\'', 'I told him that for me the matter was closed , "" Mr Schröder said .\', ""He suggested to shocked MEPs that Martin Schulz should play a concentration camp commandant , after the German socialist asked a legitimate question about the Italian prime minister \'s media interests .""]']"
2003-07-07,"['[""Is today \'s foreign affairs select committee report in any sense definitive ?""', 'Such charges can , for a while , be deflected by florid forays against a BBC reporter for Today .\', ""It may take some time - perhaps even the entire six months of Italy \'s EU presidency - to get over Silvio Berlusconi \'s jaw - dropping performance in the European parliament in Strasbourg last week .""', ""But the institution seems destined to quickly return to its normal sleepy ways .'"", ""Appalling though the episode was , it was immediately clear that it was very big news - the biggest from the chamber since Ian Paisley denounced the Pope as the antichrist in 1988 .'"", ""Nobody ( wails a baleful Silvio Berlusconi ) understands irony any longer .'"", ""Nobody pauses to scowl , and then smile .'"", 'Well - huff - puff !\', ""The row over Silvio Berlusconi \'s ill - advised remark and his refusal to apologise for it showed little sign of dying down in the German papers .""', ""The German government said the case was closed .']""]"
