2002-07-03,"['[\'Clarke said yesterday : "" Last week I hit a lot of punchy shots and a lot of low shots off the tee when they were n\\\'t really required .\'', 'Clarke said yesterday : "" Last week I hit a lot of punchy shots and a lot of low shots off the tee when they were n\\\'t really required .\'', 'If , as the players themselves postulate , Tiger Woods has separated himself from the golfing hoi polloi , then it surely pays to take a tip or two from him .\', ""That is the reasoning Darren Clarke is applying this week ; he applied it last week and will apply it next week as he prepares for the Open Championship at Muirfield in three weeks \' time .""', ""Clarke , one of the most talented golfers of his generation , is aware of two things pertinent to his career .'"", 'If , as the players themselves postulate , Tiger Woods has separated himself from the golfing hoi polloi , then it surely pays to take a tip or two from him .\', ""That is the reasoning Darren Clarke is applying this week ; he applied it last week and will apply it next week as he prepares for the Open Championship at Muirfield in three weeks \' time .""', 'Clarke , one of the most talented golfers of his generation , is aware of two things pertinent to his career .\', ""Whatever happens in this weekend \'s British grand prix , one thing is certain : as in the previous 52 runnings of the world title event , the grid will not feature any black drivers .""', 'Two women have tried to qualify for the race - Divina Galica in 1976 and Desire Wilson four years later - but never a black driver .\', ""With Tiger Woods having shattered golf \'s racial barriers , and Venus and Serena Williams revolutionising tennis , formula one now stands alone among the highest profile international sports in its lack of colour .""]']"
2002-07-17,"['[""Justin Rose conquered first his nerves and then the skills of the world \'s No1 to move immediately into contention for the Open championship at Muirfield yesterday .""', 'At the start of the week Colin Montgomerie , who could not contain his disappointment after yesterday \\\'s three - over 74 , was asked how Rose could best deal with Woods . ""\'', ""Yesterday Rose produced the desired formula .'"", 'Tiger Woods might be the red - hot favourite , but not everyone at Muirfield yesterday was backing the 26-year - old to complete the third leg of the grand slam .\', ""The good news for Justin Rose , winner of none , is that he will not want for motivation as he is in the group with Woods and Japan \'s Shigeki Maruyama in the opening two days ."", ""The pendulum rhythm of Justin Rose \'s season seems finally to have deserted him .""', ""Which , with the Open fast approaching and with it the prospect of addressing the first tee in the company of Tiger Woods , was just what he was hoping for .'"", ""The bunker was a mile wide and Tiger Woods was not about to play plumb into the middle of it .'"", ""Tiger Woods is the overwhelming favourite to win the 131st Open championship - not just with the bookmakers but also , either openly or somewhat furtively , with the players as well .'"", 'Woods is generally available at 7 - 4 with those who put their mouth where our money is and it was Colin Montgomerie , perhaps inevitably , who summed up the position of those who have to try and stop him . ""\'', 'If Tiger plays his best , "" said Montgomerie,""and\'', ""Rose kept exalted company in the person of Tiger Woods and Shigeki Maruyama and , with a three - under - par 68 , outscored the American by two shots and matched the Japanese .'"", ""For many it was a chance to check out the layout one last time , the back nine for Tiger Woods first thing , while others , like the world No2 Phil Mickelson confined themselves to the range .']""]"
2002-07-19,"[""['Win at Loch Lomond , the form book suggested , and he would be on his way from Muirfield and back home in Hampshire by Friday .'"", ""He ended the day at even - par , level with three - times Open champion Nick Faldo , who shot a 69 on Friday , while world number two Phil Mickelson was a further two strokes back after slumping to a 76 .'"", ""Yesterday the American added a 69 to his opening 70 , to be four - under , and threatening .'"", ""He is level with Els on six - under , and they were joined by the Dubliner Padraig Harrington yesterday evening .'"", ""Els , meanwhile , was at his mostimperious on the outward half yesterday .'"", ""But I went away last night , had room service and had a good think .'"", ""Yesterday he worked his way into contention again with a fine round of 67 , for a total of 139 , three under .'"", 'He was asked yesterday if he had to be more tolerant of the bad shots in a major ?\', ""Further birdies at the 11th , 13th and 15th set Woods on course to equal Montgomerie \'s seven - under - par 64 of Friday , a Muirfield course record .""', 'It came in the Open of a year ago at Muirfield .\', ""Audiences are down compared with the opening day of last year \'s event and although it is a minority sport , it still does good business for BBC2 with a healthy 18 % audience share between 9 am and 2.40pm ."", ""Tiger Woods , the favourite to win , failed to dominate and around 900,000 tuned in to watch the morning \'s coverage .""', 'British Open leader Ernie Els lost momentum on the back nine and was caught by Shigeki Maruyama as Tiger Woods lurked just two shots behind after a steady second - round 68 .\', ""Els carded a five - under - par 66 and Japan \'s Maruyama a second successive 68 , with the pair ending a damp day at Muirfield on six - under totals of 136 ."", ""They were later joined by Ireland \'s Padraig Harrington , who picked up his sixth shot of the day at the par - five 17th to get to six under before parring the last for a round of 67 ."", ""Sadly for the rest of the Open championship field , it happened before the world \'s leading golfer had even struck a blow in his bid to win a third major title of the year , and the Japanese photographer responsible was swiftly ejected from the Muirfield venue for his efforts .""', ""Woods , on the trail of an unprecedented grand slam of all four major titles in the same year , was disturbed by the cameraman as he prepared to drive from the first tee .'"", ""Ernie Els , the man most often accused of doing the least to stop Tiger Woods , gets another chance this weekend in the 131st Open championship at Muirfield .'"", ""The South African went to the turn in 29 , finished with a 66 , for a six - under - par 136 and although Woods is two behind , that counts for little over the final 36 holes .'"", ""but , incredibly , at four under par he is still handily placed to win his third major title of the year .'"", ""-6 Ernie Els ( SA ) Shigeki Maruyama ( Japan ) Padraig Harrington ( Ire ) -5 Soren Hansen ( Den ) Carl Petersson ( Swe ) Des Smyth ( Ire )']""]"
2002-07-21,"['[\'"" Once my son got it into his head that he wanted to be a golfer at the age of eight , "" he says , "" he would wake me up at 5.30 every Sunday morning .\'', ""This afternoon both he and Rose have their chance to capture that first major .'"", ""After the driving rain and gales that decimated the field , the Open Championship was finally won in glorious sunshine last night by the laidback South African Ernie Els .'"", ""After the most horrendous of third rounds Tiger Woods shot a final round of 65 , six under par , yesterday to earn the respect of players and spectators alike .'"", 'As he gently pointed out yesterday , after finishing the four days on level par : "" I think sometimes everybody tends to lose perspective on how difficult it is to win a major championship .\'', ""The contrast in the weather could hardly have been greater , leaving Woods to wish conditions had been a little worse yesterday .'"", ""Woods , the supreme professional , played every hole as if the championship depended on it , so that those who had forgone their Sunday breakfast were treated to a wonderful display .'"", ""Having failed them then , he won their hearts yesterday .'"", ""Four years ago Justin Rose finished fourth in the Open at Birkdale .'"", ""The month before , Sergio Garcia had won the British Amateur at Muirfield .'"", ""The two of them were heralded as the pair who could challenge Tiger Woods from a position of youth .'"", 'Steve Elkington ( Aus ) ( 72 ) Ernie Els ( Rsa ) ( 72 ) 5 under - Gary Evans ( 72 ) Padraig Harrington ( 72 ) Shigeki Maruyama\', ""One of the themes of this golfing season has been the reluctance of Tiger Woods \'s rivals to compete against the grand - slam chaser when push comes to shove .""', ""But when Woods raises the stakes they fold .'"", 'Having held a two - shot lead with four holes to play , Els contrived to throw it away and only got his hands on the claret jug after a four - man play - off followed by the championship \\\'s first foray into sudden death in its 131-year history . ""\'', ""281 Scott Verplank ( cp ) 281 Tiger Woods 284']""]"
2002-08-14,"[""['One might think then that Els enters the US PGA Championship , which begins at Hazeltine here tomorrow , in a confident frame of mind .'"", ""Tiger Woods is , of course , the most successful golfer of the season , given that of the three major championships staged so far he has won two .'"", ""That is close to superhuman , given that it means that of the past 12 majors played he has won seven .'"", ""So the questions that inevitably arise at the start of another major are , is he going to win yet again and , if not , who can stop him ?'"", ""4 under Jim Furyk ( 18 holes ) 3 under Peter Lonard ( 18 ) Justin Rose ( 18 )'"", ""Fred Funk ( 16 ) 2 under Davis Love'"", ""( 18 ) Lee Janzen ( 18 ) 1 under Tom Lehman']""]"
2002-08-15,"[""['An unhappy Tiger Woods , failing for once to fire on all cylinders , lost tempo and temper yesterday during the first round of the US PGA Championship .'"", ""Justin Rose , only 22 and playing his first professional round in America , was among the early leaders in the US PGA Championship here at Chaska , Minnesota yesterday .'"", ""Tiger Woods is , of course , the most successful golfer of the season , given that of the three major championships staged so far he has won two .'"", ""Woods went out here at Chaska , Minnesota , with the defending champion David Toms and the winner of the Open Championship less than a month ago , Ernie Els .'"", ""For the second consecutive major championship he outscored the world No1 Tiger Woods , recording a three - under - par 69 to be only one behind the Americans Jim Furyk and Fred Funk .'"", ""Woods , failing for once to fire on all cylinders , lost both tempo and temper and was fortunate in the extreme to get round in 71 .']""]"
2002-08-18,"[""['Rich Beem , the former mobile phone and car stereo salesman who held off a strong challenge from Tiger Woods to win the PGA Championship yesterday , had an unusual approach to his final round .'"", ""But still he prospers and all the other players at Sahalee know they will have to play their best to be ahead of him come Sunday evening .'"", '"" My relationship with Butch has changed , "" said Woods after finishing a runner - up in the US PGA Championship , the first time he has finished second in a major .\', ""Violent weather paid to Tiger Woods \' grand - slam hopes at Muirfield last month , and the storm clouds were holding up his attempt to complete a sweep of the American majors at the USPGA Championship .""', ""Funk , who did not even play in the first three majors this season , slept on a one - stroke lead over his compatriots and former Open champions Justin Leonard and Mark Calcavecchia , and recent US Tour winner Rich Beem .'"", '"" My relationship with Butch has changed , "" said Woods after finishing a runner - up in the US PGA Championship , the first time he has finished second in a major .\'', ""Beem turned the monstrous 7,360-yard course at Hazeltine National into his own personal driving range and used his driver at every opportunity , hitting 13 of 14 fairways .'"", ""It should hardly have come as a surprise , as the 31-year - old Texan did exactly the same thing in a practice round with Fuzzy Zoeller and John Daly earlier in the week .']""]"
2002-09-22,"['[\'"" If me beating Tiger on Sunday means winning the Ryder Cup , I \\\'m looking forward to it .\'', ""The thirty - fourth Ryder Cup , at The Belfry , provides no such remuneration .'"", ""GOLF'"", ""GOLF'"", 'At the recent NEC Invitational in Seattle Tiger Woods was approached on the practice green by a tall , angular man who stuck out his hand and said : "" Ken Still , \\\' 69 Ryder Cup . ""\'', 'Woods looked a little perplexed but , hearing the words "" Ryder Cup "" , shook hands and with that Still left .\']']"
2002-09-23,"['[""Before play the next day , Ouimet \'s young caddie and friend , Eddie Lowery , was offered money to make way for a more experienced second , but he refused ."", ""Owen holds his head in his hands in all the papers today , four times in the Times who \'ve assembled a montage of dejection ."", ""Owen holds his head in his hands in all the papers today , four times in the Times who \'ve assembled a montage of dejection .""', 'When Sam Torrance needed advice on leading a team into the Ryder Cup , he said yesterday , he turned to Sir Alex Ferguson and Sven - Goran Eriksson .\', ""At the captains \' joint press conference here yesterday Strange was asked whether the world \'s No1 player would be given special treatment .""', '"" We had dinner together last night and we discussed some of those things , "" Strange said .\'', 'Sadler condemns Colin Montgomerie \\\'s comments yesterday when he stated that he could not see why the Ryder Cup players dining together presents a problem for Woods , whilst highlighting the contrasting characteristics to the two players \\\' approach . ""\'', 'On Monday the United States captain had described him as "" a team player "" , contradicting a prevailing opinion based on his poor Ryder Cup record , which consists of three victories , six defeats and one halved match over two tournaments .\'', 'Fan of the day Steve Tibby , the man in the crowd who hit a practice shot for Colin Montgomerie on Monday in imitation of the television advert , turns out to have a bit of a soft spot for grumpy one .\', ""David J Russell \'s record is safe .""', ""Not even Tiger Woods could do what the now semi - retired European tour journeyman once did : win a tournament without registering a single bogey .'"", 'At the recent NEC Invitational in Seattle Tiger Woods was approached on the practice green by a tall , angular man who stuck out his hand and said : "" Ken Still , \\\' 69 Ryder Cup . ""\'', 'Woods looked a little perplexed but , hearing the words "" Ryder Cup "" , shook hands and with that Still left .\'', ""Tiger clearly had no idea who this man was'"", ""To judge by the no - nonsense way Curtis Strange responded when asked how he is handling the Tiger Woods question , the US captain will be taking his cue from Leo Durocher and Vince Lombardi .'"", '"" It \\\'s been handled , "" Strange said .\'', ""RYDER CUP Woods gets his wrists slapped The Tiger Woods saga continues to dominate the lead - up to the Ryder Cup with American captain Curtis Strange reported in most of the papers saying that the world No1 golfer has been politely told to toe the line - and to stop moaning about attending Ryder Cup dinners .'"", 'Sam Torrance , the European captain , offered a defence in the Daily Star by suggesting that Woods \\\'s sponsorship deal with American Express dictated his infamous "" million reasons "" comments regarding the importance of last weekend \\\'s event in Ireland , which was sponsored by , yes , American Express , and Tiger , yes , won after the odd moan about the affect of Cup din - dins on his preparations .\'', 'Far from agreeing with Curtis , however , the Daily Mirror \\\'s Oliver Holt presents the case for the prosecution , saying : "" Appeasing American Express just makes his stance even more cynical and self - interested and regrettable . ""\']']"
2002-09-24,"['[\'"" I was trying to be funny , "" Woods said yesterday .\'', ""Yesterday he gave his own view of his value to the team .'"", 'On Tuesday a three- wood was sufficient to get him to the heart of the green , although he said it was a tougher shot because he had to go "" a little more over the trees . ""\'', 'On Tuesday a three- wood was sufficient to get him to the heart of the green , although he said it was a tougher shot because he had to go "" a little more over the trees . ""\'', ""To judge by the no - nonsense way Curtis Strange responded when asked how he is handling the Tiger Woods question , the US captain will be taking his cue from Leo Durocher and Vince Lombardi .'"", '"" It \\\'s been handled , "" Strange said .\'', ""RYDER CUP Woods gets his wrists slapped The Tiger Woods saga continues to dominate the lead - up to the Ryder Cup with American captain Curtis Strange reported in most of the papers saying that the world No1 golfer has been politely told to toe the line - and to stop moaning about attending Ryder Cup dinners .'"", 'Sam Torrance , the European captain , offered a defence in the Daily Star by suggesting that Woods \\\'s sponsorship deal with American Express dictated his infamous "" million reasons "" comments regarding the importance of last weekend \\\'s event in Ireland , which was sponsored by , yes , American Express , and Tiger , yes , won after the odd moan about the affect of Cup din - dins on his preparations .\'', 'So Tiger Woods was only joking , after all , when he claimed that there were "" a million reasons "" why he would rather win the million - dollar first prize in last week \\\'s American Express event in Ireland than be a member of a victorious but unpaid Ryder Cup team here this weekend .\'', '"" For Christ \\\'s sake , guys , I was just trying to be funny .\']']"
