date,text
2010-06-24,"24 June 2010 Last updated at 14:59 GMT Help A year on from the death of Michael Jackson , the singer 's fans are as passionate about their idol as ever . 
Many have traveled from around the world to be in Los Angeles , US , to mark the anniversary . 
These fans spoke to the BBC outside the LA courthouse where Dr Conrad Murray recently appeared on a charge of involuntary manslaughter . 
"
2010-06-25,"By Peter Bowes BBC News , Los Angeles Jackson was due to play 50 UK dates Michael Jackson died from an overdose of sedatives on 25 June , 2009 at the age of 50 . 
The death of the music superstar prompted an outpouring of grief from fans around the world and resulted in the singer 's doctor , Conrad Murray , being charged with involuntary manslaughter . 
We take a look at some of the unresolved issues surrounding the late King of Pop . 
In the months before his death , Michael Jackson employed Dr Conrad Murray , a cardiologist with practices in Las Vegas and Houston , as his personal physician . 
He was with the singer on the day he died but the doctor has always maintained that nothing he did should have killed Jackson . 
Dr Murray denies any wrongdoing On 8 February , 2010 , Dr Murray appeared in court in Los Angeles and pleaded not guilty to the charge of involuntary manslaughter . 
He has since made two further court appearances in the case and remains on $ 75,000 -LRB- # 50,000 -RRB- bail . 
He is free to practice medicine , providing he does not administer powerful sedatives , such as Propofol . 
Dr Murray is due to appear in court again on 23 August , when Judge Michael Pastor is expected to set a date for a preliminary hearing , which should start within 60 days of that date . 
A trial date can not be set until the process is completed and Judge Pastor has had an opportunity to consider the evidence . 
Dr Murray could be sent to jail for up to four years if found guilty . 
Like Elvis Presley , Michael Jackson remains a hugely powerful commodity from beyond the grave . 
Jackson is estimated to have made more than $ 1bn since his death According to estimates by music newspaper Billboard , the singer 's estate made more than $ 1bn -LRB- # 668m -RRB- since his death . 
The publication says album sales have generated about $ 383m -LRB- # 259m -RRB- and revenue from the film , This Is It , amounted to nearly $ 400m -LRB- # 267m -RRB- . 
Jackson 's This is It concerts , despite never taking place , also proved to be hugely profitable . 
Many fans held on to their tickets as souvenirs , instead of refunding them , which brought in about $ 6.5 m -LRB- # 4.3 m -RRB- , to be shared with the promoter AEG . 
The estate also made money from DVD sales , downloads , royalties and ringtones . 
It was revealed last week that the estate has agreed to foot the bill for Jackson 's memorial service in Los Angeles , with $ 1.3 m -LRB- # 868,169 -RRB- to be paid to the City of Los Angeles and the LA Police Foundation . 
In death , Jackson achieved the musical comeback that he had yearned for in the latter years of his life . 
He was the biggest selling album artist of 2009 , with 8.3 million sales , the vast majority of which were posthumous . 
In the past year , nearly 9 million of his albums have sold in the US alone , according to chart analyists Nielsen SoundScan . 
This is It , the film that documented the singer 's rehearsals for his London concerts , is the highest-grossing concert film and documentary in cinematic history . 
Sony Music Entertainment will release 10 albums of Jackson 's music over the next seven years , including one of previously unreleased material . 
Jackson 's children spoke at a Grammy awards tribute to the late singer Jackson 's children , Michael Joseph Jackson Jr. -LRB- 13 -RRB- , Paris Katherine Jackson -LRB- 12 -RRB- and Prince Michael Jackson II -LRB- 8 -RRB- , commonly known as Blanket , are being cared for by their grandmother , Katherine , who was awarded guardianship in accordance with Jackson 's wishes . 
The children have largely stayed out of the public eye , with the exception of Jackson 's memorial service and the Grammy Awards ceremony . 
The children have been schooled at home although it has been reported that Michael Joseph -LRB- Prince -RRB- will attend a private school from September . 
Jackson 's fans are an ever-present force at court hearings for Dr Conrad Murray . 
They claim the charge of involuntary manslaughter is too lenient and have criticised prosecutors on the case . 
Fans reflect on the Jackson annniversary Many fans have vowed to continue fighting for `` justice '' for their idol . 
`` I love him even more than I did already , '' said Natalia Franco , at a recent hearing . 
`` It 's just now that we 're really grasping his message of love and humanitarianism , '' added Amy Kimes . 
`` On the one-year anniversary I 'm very anxious ... I 'm asking lots of questions of why . '' 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-06-25,"Fans around the world marked one year since the singer 's death Pop star Michael Jackson 's father has filed a wrongful death lawsuit against the doctor charged with giving him a lethal overdose one year ago . 
The civil suit from Joe Jackson accuses Dr Conrad Murray of professional negligence in administering a fatal mix of sedatives to the singer . 
The suit was filed as fans around the world marked the first anniversary of Jackson 's death at the age of 50 . 
Dr Murray has pleaded not guilty to involuntary manslaughter in his death . 
Mr Jackson 's complaint seeks damages of more than $ 75,000 -LRB- # 50,000 -RRB- and alleges that Dr Murray was negligent in administering his son with the anesthetic propofol and other drugs . 
It also accuses him of secrecy and poor training and claims that Dr Murray 's clinics in Las Vegas , Nevada , and Houston , Texas , did not adequately supervise him . 
Fans sing outside the Jackson family home A spokeswoman for the doctor said she would not comment until his lawyers had reviewed the lawsuit . 
The case will run parallel with the criminal trial against Dr Murray , which is expected to begin next year . 
Dr Murray was treating Jackson as he prepared for a series of concerts in London . 
As the suit was filed in a federal court in Los Angeles , fans of the singer around the world paid him tribute . 
In New York , the Apollo Theatre - where Jackson and his brothers won a talent contest and were subsequently signed to Motown Records - fans recreated his famous dance moves and a letter from his mother Katherine was read out . 
In Los Angeles , celebrities including Mickey Rooney and Corey Feldman attended a tribute to the singer , Forever Michael , at the Beverly Hills Hilton hotel . 
The show included a performance by Michael 's brother , Tito . 
Proceeds from the event went to the Jackson Family Foundation . 
In his hometown of Gary , Indiana , Jackson 's mother attended a memorial service outside the performer 's childhood home and unveiled a monument to him . 
Other family members visited the Los Angeles cemetery where the musician is at rest and greeted some of the fans who had gathered outside . 
Flowers were also left in tribute to the late star in Tokyo , where 50 fans spent the night in an exhibition of his possessions . 
Meanwhile , prisoners in the Philippines were to mark the anniversary by staging a version of Thriller for invited members of the public on Saturday . 
The inmates of Cebu jail became an internet phenomenon when they were filmed performing the dance in 2007 . 
Jackson has been named as the biggest selling artist in the UK since his death last year , with 4.3 million sales . 
That exceeds his chart performance during his 1980s heyday , the Official Chart Company has said . 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-06-26,"By Peter Bowes BBC News , Los Angeles Fans sing outside the Jackson family home It was a day for Michael Jackson 's fans to remember their idol . 
A year on from his sudden death , tributes were paid to the pop star outside the family home , the cemetery where he was laid to rest and at his star on Hollywood 's Walk of Fame . 
The fans brought flowers , held candlelight vigils and left handwritten notes paying homage to the musician . 
`` I 'm sad and I miss him but it does n't feel like a year since he 's been gone , '' said Vanessa Montez , who visited the Jackson family home in Encino , California . 
`` He 's very much still alive through his music and in my heart . '' 
Kellie Sargent said : `` He was the best entertainer there ever was on the planet so that 's why we 're here all the way from Atlanta , Georgia . 
`` It 's sad in a way but it 's a celebration of his life and entertainment . '' 
Fans traveled to Los Angeles from around the world . 
`` I 'm here for Michael Jackson because I love him , '' said Valerie Giordani from the south of France . 
`` It cost me a lot of money , a lot of time , but I do n't mind because my husband and I really love him . '' 
The main focus of the Los Angeles tributes was at the Forest Lawn Memorial Park , where the singer 's golden casket was entombed last September in a neo-classical mausoleum . 
`` I always wanted a chance to show him my gratitude but now I know I never will because he 's not with us anymore , '' said Sekou Barrow , another fan . 
`` He has n't been with us for the last year , and today we 're here at the memorial park to celebrate his life . '' 
`` It 's refreshing to see that everyone is celebrating the life of Michael Jackson , not mourning the death , '' added Carlo Riley . 
`` We had him for 50 years , more than we could ever ask for . 
He produced a large amount of material for generations to enjoy so I 'm very pleased to have been alive during his lifetime . '' 
Outside Jackson 's rented home in Beverly Hills , sightseeing buses crawled along the street , at the precise minute , 12-months on , that the singer was rushed to hospital . 
A wax model of Jackson was put on display in front of Madame Tussauds on Hollywood Boulevard , close to the singer 's star on the Walk of Fame . 
The star itself was covered in floral tributes and surrounded by candles . 
Some fans left notes for Jackson . 
Tour buses drove past the house where Michael Jackson died `` We miss you Michael , '' read one . 
`` You were our angel on earth , now you an angel in Heaven , '' said another . 
Dennis Ezequeiel , dressed as Jackson , visited the star with his mother . 
`` He 's the best because he helped the people so much and that 's why I like to dress like him , '' said the 10-year old . 
`` I like the dances he did and the songs like Man in the Mirror . '' 
Some of the fans reflected on the slow pace of the legal proceeding surrounding Dr Conrad Murray , Jackson 's physician , who has pleaded not guilty to the charge of involuntary manslaughter . 
If the case goes to trial , it is likely to be well into next year before a jury hears the evidence . 
`` I wish there were closure , '' said Kimberly Solano from Washington , New Jersey . 
`` But I understand that things take time and I just pray that the family finds peace . '' 
The tributes will continue throughout the weekend . 
Jackson family members are expected to attend a gala event , `` Forever Michael , '' at a Beverly Hills hotel on Saturday . 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-07-29,"Jackson died in June 2009 at the age of 50 However , one has been referred to California 's state medical board for prescribing drugs under an alias . 
Jackson 's personal doctor Conrad Murray , who denies involuntary manslaughter , was not one of those questioned by state investigators . 
He is accused of giving Jackson a lethal overdose of anesthetic . 
Los Angeles police had asked Californian state investigators to look into the way the doctors had prescribed drugs . 
They searched a drug database , which monitors the prescription of controlled substances , as part of their investigation . 
Lawyer Brian Oxman , who is representing Jackson 's father in a wrongful death civil case , said he was `` very disappointed '' . 
`` The misuse of medications by Michael Jackson in the last years of his life was excessive and to fail to bring that to the public eye is ignoring reality , '' he said . 
In his civil case , Joe Jackson accuses Dr Murray of professional negligence in administering a fatal mix of sedatives to the singer . 
The Drug Enforcement Agency has also stopped investigating any other doctors who treated Jackson , a spokeswoman said . 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-09-16,"Michael Jackson 's mother sues concert promoter Jackson was preparing for a series of concerts at the time of his death Katherine Jackson contends it failed to provide life-saving equipment and oversee a doctor who was hired to look out for the pop star 's well-being . 
Her legal action claims the singer was put under great pressure to complete the London concerts for which he was rehearsing at the time of his death . 
AEG has yet to comment on the action . 
Ms Jackson 's civil action , which seeks unspecified damages , was filed in Los Angeles Superior Court on Wednesday . 
Kenny Ortega , director of the planned This is It series of concerts , was also named as a defendant . 
Katherine Jackson contends that AEG and its agents told her son it would provide the equipment and hire Dr Conrad Murray to care for him so he could perform at the concerts in London . 
Her action alleges its representations were false `` because in reality AEG was merely doing whatever it took to make sure that Michael Jackson could make it to rehearsals and shows '' . 
`` At the time of his death , Michael Jackson was under the immediate care of a doctor selected by , hired by , and controlled by AEG , '' the complaint continues . 
It claims the company `` demanded and required '' the singer be treated by Dr Murray , who is alleged to have administered a lethal dose of Propofol and other drugs which resulted in the pop star 's death on 25 June 2009 . 
Michael Jackson 's parents have both filed wrongful death lawsuits Dr Murray has pleaded not guilty to a charge of involuntary manslaughter and is expected to stand trial next year . 
Katherine Jackson is the guardian of the singer 's three children and is suing AEG on their behalf . 
Her action claims Jackson 's eldest son , Prince , suffered great trauma and severe emotional distress because he witnessed his father 's final moments . 
`` The purpose of this lawsuit is to prove to the world the truth about what happened to Michael Jackson , once and for all , '' Katherine Jackson 's lawyer said in a statement . 
Earlier this year Jackson 's father , Joe , filed a wrongful death lawsuit against Dr Murray , accusing him of professional negligence . 
Mr Murray 's attorneys filed a motion on Wednesday seeking a dismissal of that action , which did not name AEG . 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-11-09,"Oprah Winfrey interviewed Katherine and Joe Jackson , with Prince , Paris and `` Blanket '' Michael Jackson 's eldest children - Prince Michael , 13 , and Paris , 12 - have spoken about their `` normal dad '' in a rare TV interview with Oprah Winfrey . 
`` I kind of felt like no-one understood what a good father he was , '' Paris said . 
Prince Michael reminisced about walking on the beach in Bahrain with Jackson . 
Jackson 's mother , Katherine , speaking at their Los Angeles home , said the singer was addicted to plastic surgery . 
She said his nose became so small it looked `` like a toothpick '' . 
Paris , who said her father was `` the best cook ever '' , told Winfrey he was `` just a normal dad except for he was , like , the best dad ever '' . 
She said the veils their father made them wear in public were uncomfortable but that they wore them `` because then when we did go out without our dad nobody would really recognize us '' . 
She said she wanted to be an actress adding : `` I sometimes do improv . 
I used to do it with my dad . '' 
Prince said he wanted to produce and direct movies . 
The children were filmed with their grandmother and guardian , Katherine , and her husband Joe in the back yard of the Jackson home . 
Michael Jackson died in 2009 Katherine said Jackson 's `` shy '' youngest child Prince Michael II , eight - also known as Blanket - was educated at home but was looking forward to going to school next year . 
She said the three children spoke a lot about their father , who died in June 2009 . 
`` Paris , she 's very emotional , '' she said . 
`` She talks about him all the time and she 's a strong one - all the pictures on her wall in her bedroom are Michael . '' 
She said she had tried to stop what she described as her son 's addiction to painkillers and plastic surgery . 
Speaking about plastic surgery , she said she had told him : '' ` That 's enough , why do you keep going ? '' 
Joe Jackson , meanwhile , admitted that he had whipped his sons with a strap to try to instil discipline . 
In a 1993 interview , Michael Jackson told Winfrey his father had beaten him . 
Jackson 's personal doctor , Dr Conrad Murray , has been charged with involuntary manslaughter and is awaiting trial . 
He has admitted giving Jackson what was , ultimately , a fatal dose of the powerful anesthetic Propofol to try to help the singer to sleep . 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-12-30,"Michael Jackson died in June 2009 aged 50 Executors of Michael Jackson 's estate have asked the Discovery Channel to cancel plans for a program claiming to re-enact the late singer 's autopsy . 
John Branca and John McClain said the show was `` in shockingly bad taste '' . 
In a letter , the pair accused the company of being motivated by `` blind desire '' to exploit the singer 's death . 
The show - entitled Michael Jackson 's Autopsy : What Really Killed Michael Jackson - is scheduled to be broadcast in Europe in January . 
`` Your decision to even schedule this program is in shockingly bad taste and insensitive to Michael 's family , '' the co-executors wrote . 
`` On behalf of Michael 's family , fans , common sense and decency , we urge you to reconsider and cancel this program , '' they added . 
An advertisement used to promote the show reportedly depicts a body covered by a sheet with one hand wearing the singer 's trademark sequined glove visible . 
`` Discovery obviously views this as clever advertising and creative ` branding ' for its program , '' Branca and McClain continued . 
`` In fact , the ad is debased , sick and insensitive . '' 
Dr Conrad Murray has pleaded not guilty to involuntary manslaughter Discovery Communications declined to comment on the letter , the Reuters news agency reported . 
Meanwhile , lawyers for the doctor facing trial for involuntary manslaughter over Jackson 's death may suggest the singer killed himself , a prosecutor has claimed . 
In a court session to discuss evidence in the case against Dr Conrad Murray , Deputy District Attorney David Walgren said he believed defense lawyers were looking into the theory . 
`` They do n't want to say it but that 's the direction in which they are going , '' he said on Wednesday . 
Outside the Los Angeles courtroom , defense lawyer J Michael Flanagan declined to comment and said lawyers were still investigating the case . 
A preliminary hearing is scheduled to begin on 4 January where it will be decided if there is sufficient evidence to hold Dr Murray for trial . 
Dr Murray has repeatedly denied causing Jackson 's death . 
The pun - ancient artform , or the lowest form of wit ? 
"
2010-12-31,"Michael Jackson died in June 2009 aged 50 Executors for the late star 's estate had requested the program - entitled Michael Jackson 's Autopsy : What Really Killed Michael Jackson - be canceled . 
John Branca and John McClain had said the show was `` in shockingly bad taste '' . 
Discovery said an forthcoming court hearing was also a factor . 
`` Given the commencement of legal proceedings beginning next week , and at the request of Michael Jackson 's estate , the scheduled broadcast of the medical documentary related to Michael Jackson 's official autopsy has been postponed indefinitely , '' Discovery Networks International said in a statement . 
Mr Branca and Mr McClain said they were pleased with the network 's decision . 
In a letter previously sent to Discovery , the pair had accused the company of being motivated by `` blind desire '' to exploit the singer 's death . 
`` Your decision to even schedule this program is in shockingly bad taste and insensitive to Michael 's family , '' the co-executors wrote . 
The program was scheduled to be aired in Europe on 13 January . 
An advertisement used to promote the show reportedly depicted a body covered by a sheet with one hand wearing the singer 's trademark sequined glove visible . 
A preliminary hearing is scheduled to begin on 4 January where it will be decided if there is sufficient evidence to try Jackson 's physician , Dr Conrad Murray , on involuntary manslaughter charges . 
Dr Murray has repeatedly denied causing Jackson 's death . 
The singer died suddenly in June of 2009 from a prescription drug overdose at age 50 , weeks before beginning a set of concerts . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-01-04,"Michael Jackson doctor Conrad Murray ` hid drug dose ' Dr Murray , shown here in February , joined Jackson 's entourage to get him fit for London concerts Michael Jackson 's doctor tried to hide the fact that he had given the singer a powerful anesthetic shortly before he died , a prosecutor has said . 
At a preliminary hearing , the prosecutor said Dr Conrad Murray phoned paramedics only after Jackson had died . 
Prosecutors say Dr Murray 's negligence in treating the singer for insomnia led to his death aged 50 in June 2009 . 
Dr Murray has pleaded not guilty to involuntary manslaughter , arguing he did not cause the singer 's death . 
At the preliminary hearing , the judge is to decide whether prosecutors have enough evidence to try Dr Murray , a cardiologist . 
It is expected to last several days . 
Dr Murray faces up to four years in prison if convicted . 
In the courtroom in Los Angeles on Tuesday , prosecutor David Walgren said that when Dr Murray realized the singer had died , he ordered a security guard to collect medical paraphernalia and other items before having him call the authorities . 
The BBC 's Rajesh Mirchandani on the day 's proceedings - Court Sketches courtesy Mona Edwards Mr Walgren said Dr Murray had given Jackson a dose of propofol , a powerful surgical anesthetic typically administered in a clinical setting , on the morning of 25 June 2009 , after giving him various sedatives during the previous night . 
He said that Dr Murray did not properly perform CPR , and said that when paramedics did arrive , Dr Murray did not mention that he had given Jackson the drug . 
`` The court will learn that in the opinion of these medical experts , there were a number of actions displayed by Dr Murray that showed an extreme deviation from standard medical care , '' Mr Walgren said , the Los Angeles Times reported . 
Mr Walgren said he expected Dr Murray 's lawyers to claim that the pop legend had injected himself with the overdose . 
Also on Tuesday , Jackson 's former personal assistant Michael Williams testified that as the singer 's body lay in bed , Jackson manager Frank Dileo told his children : `` Daddy had a heart attack and died . '' 
Mr Williams testified that Dr Murray then said : `` Do n't say that , we do n't know . '' 
Mr Williams also said Dr Murray had asked him to clear `` cream '' from the singer 's bedroom `` that he would n't want the world to know about '' . 
Mr Williams said he did not heed the request . 
Choreographer Kenny Ortega told the court that the singer had appeared unwell and out of shape in the days leading up to his death , and said he went home early from rehearsals . 
Jackson had been rehearsing for a series of highly anticipated concerts in London . 
The Los Angeles County coroner 's office ruled the singer had died from an overdose of the surgical anesthetic propofol , found in his body along with a cocktail of other sedatives . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-01-05,"6 January 2011 Last updated at 04:46 GMT Help A bodyguard to Michael Jackson has testified that the singer 's doctor ordered him to clean up medical paraphernalia in the moments after he died . 
Alberto Alvarez 's testimony came at a preliminary hearing for Dr Conrad Murray , who has pleaded not guilty to involuntary manslaughter . 
"
2011-01-05,"5 January 2011 Last updated at 06:50 GMT Help A preliminary hearing has opened in Los Angeles to determine whether the doctor who treated the pop star Michael Jackson in his final days should stand trial for manslaughter . 
The prosecution claim Doctor Conrad Murray 's negligence while treating the singer for insomnia was the cause of the singer 's death . 
Conrad Murray 's lawyers say he did not give Michael Jackson anything that would have killed him . 
The BBC 's Rajesh Mirchandani reports . 
Court Sketches courtesy of Mona Edwards . 
"
2011-01-05,"Guard ` cleaned up ' after Michael Jackson drug death Alberto Alvarez , left , testified that Dr Murray had said the singer `` had a bad reaction '' A bodyguard to Michael Jackson has testified the singer 's doctor ordered him to clean up medical paraphernalia in the moments after he died . 
And a paramedic said Dr Conrad Murray did not mention he had given Jackson propofol , an anesthetic found to have caused the singer 's death . 
The testimony came at a preliminary hearing for Dr Murray , who has pleaded not guilty to involuntary manslaughter . 
Prosecutors say his negligence led to Jackson 's death aged 50 in June 2009 . 
At the preliminary hearing in a Los Angeles courtroom , a judge is to decide whether prosecutors have enough evidence to try Dr Murray , a cardiologist . 
It is expected to last several days . 
Dr Murray faces up to four years in prison if convicted . 
Prosecutors contend Dr Murray 's treatment of the singer - including administering several doses of sedatives and a dose of propofol in the hours before he died - deviated from medical practice sufficiently to constitute a crime . 
They also say Dr Murray improperly concealed his use of propofol , a surgical anesthetic typically used in a clinical setting . 
On Wednesday , bodyguard Alberto Alvarez testified that Dr Murray had summoned him to the singer 's bedroom , telling him something had gone wrong and ordering him to clean up medicine vials and intravenous bags , then afterward to call paramedics . 
Mr Alvarez said Jackson lay on the bed , his eyes and mouth open , connected to an IV tube and a urinary catheter . 
`` I said , ` Dr Murray , what happened ? ' 
And he said , ` He had a reaction . 
He had a bad reaction , '' ' Mr Alvarez recalled . 
Also on Wednesday , paramedic Richard Senneff said Dr Murray did not mention he had administered propofol , but said he was treating the singer for dehydration . 
He said Jackson had looked so pale and gaunt he mistook him for a hospice patient , and did not initially recognize him as the world famous pop music star . 
The Los Angeles County coroner 's office has ruled the singer died from an overdose of the surgical anesthetic propofol , found in his body along with a cocktail of other sedatives . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-01-06,"Paramedic says Michael Jackson doctor cleaned up drugs Dr Murray , shown here in February , joined Jackson 's entourage to get him fit for London concerts A second paramedic has testified that Michael Jackson 's doctor sought to clear medical paraphernalia from the bedroom in the moments after his death . 
And an emergency room doctor said Dr Conrad Murray did not inform her he had given the singer a powerful anesthetic before his death of a drug overdose . 
The testimony came at a preliminary hearing for Dr Murray , who has pleaded not guilty to involuntary manslaughter . 
Prosecutors say his negligence led to Jackson 's death aged 50 in June 2009 . 
At the preliminary hearing in a Los Angeles courtroom , a judge is to decide whether prosecutors have enough evidence to try Dr Murray , a cardiologist . 
It is expected to last several days . 
Dr Murray faces up to four years in prison if tried and convicted . 
In Los Angeles on Thursday , paramedic Martin Blount testified that Dr Murray cleaned up vials of the painkiller lidocaine from the bedroom where the singer died shortly after he said that he had not given Jackson any medications . 
He and his partner on the emergency run to Jackson 's bedside , paramedic Richard Senneff , have both testified that Dr Murray never mentioned he had given Jackson propofol , a powerful surgical anesthetic typically given in a clinical setting . 
Mr Blount said that when they arrived , four minutes after the emergency call was received , Jackson appeared to have been dead for at least 20 minutes , despite Dr Murray 's claim that he had stopped breathing only a minute before they were called . 
Also , emergency room Dr Richelle Cooper testified on Thursday that Dr Murray told her only that he had given Jackson lorazepam , a sedative . 
Prosecutors contend Dr Murray 's negligent treatment contributed to Jackson 's death . 
The Los Angeles County coroner 's office has ruled the singer died from an overdose of the surgical anesthetic propofol , found in his body along with a cocktail of other sedatives . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-01-11,"Michael Jackson ` threatened to cancel concerts ' Dr Murray was bailed after pleading not guilty to involuntary manslaughter in February 2010 Michael Jackson told his doctor on the day he died he would have to cancel his comeback concerts unless he had a dose of propofol , a court has heard . 
Dr Conrad Murray told police he gave Jackson the anesthetic after a night administering lesser drugs to help him sleep , detective Orlando Martinez said . 
Prosecutors at the preliminary hearing in Los Angeles have said the drugs combination was lethal and accuse Dr Murray of involuntary manslaughter . 
He has pleaded not guilty . 
Mr Martinez , who interviewed Dr Murray two days after Jackson 's death on 25 June 2009 , said the doctor told him the singer had stopped breathing shortly after 1100 . 
The detective said Dr Murray admitted giving Jackson propofol - the key drug responsible for his death - between 1040 and 1050 . 
Mr Martinez said Dr Murray told him Jackson fell asleep at about 1100 . 
The doctor said he then left the room for `` two minutes '' to go to the bathroom but , on returning shortly after 1100 , found the singer had stopped breathing . 
He started to try to resuscitate Jackson but told Mr Martinez he did not call 911 himself because `` he said he was caring for his patient and he did not want to neglect him '' . 
Prosecutors say that phone records show the doctor made a series of calls between 1100 and 1200 and that an ambulance was not called until 1221 . 
Michael Jackson 's family have been attending the hearing Dr Murray administered other drugs - lorazepam , midazolam and valium - to Jackson throughout the night before in an attempt to help the star sleep . 
Jackson repeatedly told the doctor he would cancel his This Is It concerts in London if he could not sleep and said he wanted his `` milk '' , which was how he referred to propofol . 
Mr Martinez also said Dr Murray told him he had given Jackson doses of propofol six nights a week for two months but was trying to wean him off the drug as he feared his patient was becoming addicted . 
Following the preliminary hearing , which could end later this week , a judge will decide if there is enough evidence for Dr Murray to stand trial for involuntary manslaughter . 
He could face up to four years in prison if tried and convicted . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-01-11,"Michael Jackson 's doctor to be tried for manslaughter Conrad Murray -LRB- c -RRB- faces up to four years in prison if convicted A judge has ordered the personal doctor of Michael Jackson to stand trial for involuntary manslaughter . 
Judge Michael Pastor gave the ruling against Dr Conrad Murray at a preliminary hearing in Los Angeles . 
Prosecutors say that he gave Jackson a lethal dose of a powerful anesthetic mixed with other sedatives and then failed to provide proper care . 
Dr Murray , 57 , has pleaded not guilty , and says he did not give Jackson anything potentially lethal . 
Judge Pastor made the order against the cardiologist on the sixth day of the hearing . 
He also granted a request by the California Medical Board to suspend the licence of Dr Murray to practice in the state . 
Dr Murray faces up to four years in prison if convicted at trial . 
Earlier , Detective Orlando Martinez , who interviewed Dr Murray two days after Mr Jackson 's death in June 2009 , gave evidence to the court . 
Mr Martinez told the hearing Dr Murray said that Jackson told him on the day he died he would have to cancel his comeback concerts in London unless he had a dose of the anesthetic , propofol . 
Michael Jackson was rehearsing for a series of concerts in London when he died The detective said Dr Murray admitted giving Jackson it after a night administering lesser drugs to help him sleep . 
The doctor said he then left the room for `` two minutes '' to go to the bathroom , but on returning found the singer had stopped breathing , Mr Martinez said . 
Dr Murray started to try to resuscitate Mr Jackson but told the detective he did not call for an ambulance himself because `` he said he was caring for his patient and he did not want to neglect him '' . 
Prosecutors say that phone records show the doctor made a series of other calls before an ambulance was finally called more than an hour later . 
Mr Martinez also said Dr Murray told him he had given Mr Jackson doses of propofol six nights a week for two months but was trying to wean him off the drug as he feared his patient was becoming addicted . 
During closing arguments at the hearing , Dr Murray 's lawyer , Joseph Low , said the case should be dismissed because prosecutors had not adequately proved how Dr Murray caused Jackson 's death . 
He also said Jackson 's health may have been a contributing cause . 
The pun - ancient artform , or the lowest form of wit ? 
"
2011-01-12,"Michael Jackson 's physician to stand trial for manslaughter Dr Conrad Murray 's medical licence was also suspended by the judge A judge in Los Angeles has ordered the personal doctor of Michael Jackson to stand trial over the singer 's death in 2009 . 
Dr Conrad Murray is accused of involuntary manslaugher and has pleaded not guilty to this charge . 
Prosecution witnesses said Dr Murray had acted outside the general standard of medical care by giving Michael Jackson a powerful anesthetic to help him sleep . 
`` Acute propofol intoxication '' is listed as the principle cause of Michael Jackson 's death in the full autopsy report . 
Steven Gaydos is executive editor of Variety Magazine and begins by telling the World Today Michael Jackson was very dependent on drugs . 
To play this content JavaScript must be turned on and the latest Flash player installed . 
The BBC is not responsible for the content of external internet sites 
"
